Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AAON,Industrials,Building Products & Equipment,58.35,3043000000.0,46.420635,44.99231,3.43,6.1731434,9.937139,6.064,27.839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2989475328
ABB,Industrials,Electrical Equipment & Parts,26.02,54236000000.0,35.99444,23.962961,2.73,2.0598435,4.544337,2.487,17.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65486856192
ACIU,Healthcare,Biotechnology,6.98,478584000.0,nan,-8.538462,nan,nan,2.2304084,nan,nan,-53.36,0.0,-4.77,-10.18,nan,nan,-83.5,60590000.0,nan,-0.55,0.7857,nan,nan,nan,nan,0.93,21.28,2.99,nan,nan,nan,71860000.0,nan,nan,nan,nan,nan,0.0,nan,496548672
ACIW,Technology,Software—Infrastructure,27.71,3222000000.0,47.905174,22.962809,3.56,2.3971088,3.0151925,3.37,20.792,5.1,11.76,3.78,6.53,1340000000.0,11.57,41.6,640840000.0,217800000.0,0.58,2.1,nan,119120000.0,1.03,1430000000.0,134.06,1.45,9.22,152720000.0,123160000.0,nan,115940000.0,nan,nan,nan,nan,nan,0.0,68600000.0,4528644096
ACLS,Technology,Semiconductor Equipment & Materials,28.84,933653000.0,43.62519,18.562092,1.26,2.520171,2.183104,2.244,23.394,5.99,8.32,3.48,5.26,370470000.0,11.36,30.1,144150000.0,35540000.0,0.65,1.32,85.1,174740000.0,5.32,54110000.0,12.67,5.2,13.01,38430000.0,33380000.000000004,nan,32880000.000000004,nan,nan,nan,nan,nan,0.0,22190000.0,831427072
ACM,Industrials,Engineering & Construction,37.22,5923000000.0,nan,14.341085,1.03,0.29786086,1.6648667,0.403,8.329,-2.19,3.64,3.25,-4.73,19890000000.0,126.06,-4.9,813450000.0,961640000.0,-2.76,1.1,nan,1140000000.0,7.09,3040000000.0,82.89,1.23,22.22,364600000.0,770440000.0,nan,160090000.0,nan,nan,nan,nan,nan,0.0,-265000000.0,8009994752
ACMR,Technology,Semiconductor Equipment & Materials,89.22,1595000000.0,92.55274,54.49689,4.32,14.31969,16.12275,14.644,92.855,16.83,15.04,6.37,18.28,111390000.0,6.43,18.9,50650000.0,17570000.0,0.95,2.75,-8.2,52280000.0,2.88,7440000.0,4.7,3.91,5.44,16410000.0,-50170000.0,nan,16329999.999999998,nan,nan,nan,nan,nan,0.0,18740000.0,1631184512
ACN,Technology,Information Technology Services,224.08,141627000000.0,29.089243,27.512377,3.89,3.1792343,8.827735,3.147,19.414,11.11,14.68,12.93,32.82,44550000000.0,69.98,-1.0,13310000000.0,7220000000.0,7.64,1.027,-1.7,6450000000.0,10.13,3510000000.0,21.31,1.37,25.18,7180000000.0,5760000000.0,nan,636200000.0,3.2,1.43,3.2,1.43,1.74,31.41,4950000000.0,140189696000
ACOR,Healthcare,Biotechnology,0.89,38466000.0,nan,-0.3949261,-0.01,0.21810086,0.124700576,1.18,-2.826,-131.45,-64.0,-7.1,-53.1,176370000.0,3.71,-36.3,157560000.0,-73670000.0,-4.885,1.2439,nan,82890000.0,1.73,250260000.0,81.6,2.38,6.43,-89450000.0,-123300000.0,nan,47980000.0,nan,nan,nan,nan,nan,0.0,-231830000.0,208196864
ACRE,Real Estate,REIT—Mortgage,9.0,298302000.0,23.91421,8.336449,1.44,5.3483057,0.6351467,32.866,nan,20.05,20.82,0.6,2.51,55770000.0,1.89,nan,76330000.0,nan,0.37,0.9412,nan,74500000.0,2.24,1610000000.0,345.13,2.35,14.04,33930000.0,nan,nan,33439999.999999996,1.32,14.67,1.32,14.67,8.8,300.0,11190000.0,1833100160
ACRX,Healthcare,Drug Manufacturers—Specialty & Generic,1.1,90455000.0,nan,-4,nan,37.533382,nan,26.165,-1.165,0.0,-2320.95,-36.65,nan,2410000.0,0.03,45.7,-9180000.0,-54110000.0,-0.698,1.1765,nan,52730000.0,0.65,30170000.0,nan,3.69,-0.69,-52300000.0,-32009999.999999996,nan,80760000.0,nan,nan,nan,nan,nan,0.0,-55490000.0,63057576
ACST,Healthcare,Biotechnology,0.6809,61181000.0,nan,-1.9120001,nan,nan,4.6472225,nan,-2.225,0.0,0.0,-51.13,-212.26,nan,nan,nan,nan,-22120000.0,-0.302,1.2917,nan,14240000.0,0.15,147000.0,1.13,2.17,0.14,-22940000.0,-16090000.0,nan,92490000.0,nan,nan,nan,nan,nan,0.0,-25510000.0,49215300
ACTG,Industrials,Specialty Business Services,4.08,195797000.0,nan,402,-4.09,16.772085,1.2519464,6.401,-4.542,-205.77,-172.02,-5.8,-12.68,11670000.0,0.23,12.6,-3850000.0,-16450000.0,-0.566,-1.375,nan,158110000.0,3.25,1400000.0,0.73,15.16,3.21,-2560000.0,-15310000.0,nan,48710000.0,nan,nan,0.12,3.06,nan,0.0,-25220000.0,74725736
ACU,Consumer Defensive,Household & Personal Products,23.47,74464000.0,11.898666,11.155,1.33,0.4941742,1.2662467,0.791,9.15,4.32,6.32,4.95,11.44,150680000.0,45.0,9.5,52000000.0,13020000.0,1.88,1.1646,19.8,5240000.0,1.56,45070000.0,76.37,4.16,17.62,nan,nan,nan,3340000.0,0.48,2.03,0.48,2.03,2.07,25.67,6510000.0,119164808
ADBE,Technology,Software—Infrastructure,445.04,207091000000.0,56.965298,38.860485,3.04,17.19265,19.045391,17.751,49.201,30.71,31.36,11.44,35.55,12050000000.0,24.92,14.0,9500000000.0,4350000000.0,7.58,1.0515,73.8,4350000000.0,9.07,4700000000.0,43.17,1.29,22.67,4810000000.0,3590000000.0,nan,479660000.0,nan,nan,nan,nan,nan,0.0,3700000000.0,213821014016
ADC,Real Estate,REIT—Retail,64.21,3413000000.0,32.619663,36.635838,-41.67,15.9822645,1.557516,20.032,23.247,41.98,53.93,2.66,4.94,213550000.0,4.68,28.1,163970000.0,184020000.0,1.94,1.2051,36.1,29340000.0,0.55,838690000.0,38.37,1.17,40.69,136890000.0,131380000.0,nan,53850000.0,2.4,3.72,2.34,3.62,4.02,120.62,89680000.0,4277900544
ADES,Industrials,Pollution & Treatment Controls,4.65,85068000.0,4.393505,1.0599078,nan,1.349854,0.8140152,1.822,-10.063,30.53,-30.12,-6.7,18.53,63020000.0,3.49,-36.6,29540000.0,-11410000.0,1.047,-0.1774,nan,12190000.0,0.68,42940000.0,42.19,1.08,5.65,59480000.0,-11620000.0,nan,18490000.0,nan,nan,1.0,21.41,nan,96.15,19220000.0,114844872
ADI,Technology,Semiconductors,113.56,41301000000.0,37.425613,20.76809,3.05,7.4496403,3.558056,8.407,20.287,20.05,26.71,4.29,9.53,5540000000.0,15.03,-13.7,4010000000.0,2300000000.0,2.99,1.0485,-27.2,784940000.0,2.13,6150000000.0,53.08,1.3,31.46,1990000000.0,1550000000.0,nan,368950000.0,2.48,2.18,2.32,2.04,2.22,74.92,1110000000.0,46609006592
ADM,Consumer Defensive,Farm Products,41.3,23475000000.0,15.536764,12.844984,-1.66,0.3649647,1.2375542,0.493,12.156,2.39,2.51,2.21,8.08,64319999999.99999,114.35,-2.2,4150000000.0000005,2610000000.0,2.72,1.1636,67.8,4730000000.0,8.52,13490000000.0,70.82,1.51,34.15,-4070000000.0000005,1200000000.0,nan,555500000.0,1.44,3.5,1.41,3.43,3.01,51.84,1540000000.0,31715223552
ADMP,Healthcare,Drug Manufacturers—Specialty & Generic,1.07,75399000.0,nan,-10.2,nan,3.4474032,2.2666667,3.206,-2.861,-140.33,-125.86,-35.13,-84.1,21870000.0,0.38,-4.9,6310000.0,-24510000.0,-0.529,2.5,nan,10510000.0,0.14,3950000.0,11.88,1.45,0.45,-15850000.0,-7570000.0,nan,73920000.0,nan,nan,nan,nan,nan,0.0,-30690000.0,70122696
