Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ALT,Healthcare,Biotechnology,9.65,229948000.0,nan,-5.541667,nan,45.457817,3.84532,23.912,-5.327,0.0,-454.94,-24.05,-44.08,5060000.0,0.35,-25.1,-11280000.0,-22710000.0,-1.53,0.8125,nan,32920000.0,2.15,1680000.0,4.01,6.56,2.77,-11840000.0,-12100000.0,nan,21610000.0,nan,nan,nan,nan,nan,0.0,-22310000.0,120958872
ALTG,Industrials,Rental & Leasing Services,7.8,223401000.0,nan,nan,nan,0.35148096,nan,1.005,9.451,-7.84,2.0,nan,nan,635600000.0,21.54,76.4,152100000.0,67600000.0,nan,2.2195,nan,36400000.0,1.23,446000000.0,346.27,0.99,nan,-66000000.0,nan,nan,29510000.0,nan,nan,nan,nan,nan,0.0,-49800000.0,638903232
ALTR,Technology,Software—Infrastructure,41.0,2896000000.0,nan,147.18518,4.96,6.2607737,8.12679,6.177,116.453,-3.14,0.55,0.25,-4.42,462520000.0,6.42,2.8,326320000.0,24530000.0,-0.2,1.1429,-53.7,247140000.0,3.39,207640000.0,58.3,2.37,4.89,34110000.0,43480000.0,nan,41820000.0,nan,nan,nan,nan,nan,0.0,-14530000.0,2856946944
ALX,Real Estate,REIT—Retail,247.98,1243000000.0,26.619255,18.700998,nan,5.555224,5.285913,8.538,14.914,20.92,43.2,4.47,18.17,223680000.0,43.7,-4.7,136610000.0,128060000.0,9.14,0.2673,-74.4,438340000.0,85.83,1120000000.0,475.54,14.59,46.03,103020000.0,74020000.0,nan,5110000.0,18.0,7.47,18.0,7.39,4.53,196.94,46780000.0,1909883136
AM,Energy,Oil & Gas Midstream,5.3,2585000000.0,nan,5.5927835,-3.02,2.4501672,1.0044436,5.245,7.978,-71.82,47.89,5.07,-22.88,1060000000.0,2.11,367.6,653780000.0,693600000.0,-1.52,-3.6818,nan,nan,nan,3100000000.0,119.89,1.81,5.4,673520000.0,-30150000.0,nan,476490000.0,1.23,24.55,1.23,23.7,nan,nan,-758250000.0,5533891584
AMAG,Healthcare,Biotechnology,8.38,278638000.0,nan,42.789474,0.67,0.86909205,1.0562557,1.379,-4.547,-115.05,-35.97,-7.89,-83.98,320610000.0,9.45,-9.4,178900000.0,-97200000.0,-10.87,10.0,nan,124740000.0,3.64,304540000.0,115.47,1.54,7.7,-82400000.0,-89730000.0,nan,34270000.0,nan,nan,nan,nan,nan,0.0,-368860000.0,441979968
AMAL,Financial Services,Banks—Regional,12.34,364719000.0,8.16447,10.599099,nan,1.907364,0.77086884,0.994,nan,24.02,33.42,0.86,9.89,191220000.0,6.04,-1.7,192000000.0,nan,1.44,0.8286,-11.7,262740000.0,8.48,60810000.0,nan,nan,15.26,80870000.0,nan,nan,31000000.0,0.32,2.53,0.28,2.34,nan,19.44,45910000.0,190053776
AMBC,Financial Services,Insurance—Specialty,14.31,634634000.0,nan,-12.054783,-0.38,2.924582,0.63336074,40.33,-2187.889,-208.76,-127.19,-1.24,-33.21,217000000.0,4.72,nan,348000000.0,-4000000.0,-9.85,10.8491,nan,732000000.0,15.99,8770000000.0,825.61,0.8,21.89,-303000000.0,-29640000.0,nan,45780000.0,nan,nan,nan,nan,nan,0.0,-453000000.0,8751555584
AMC,Communication Services,Entertainment,4.69,479867000.0,nan,-1.3649852,0,0.09206796,nan,2.049,17.327,-42.12,2.52,0.66,-1913.03,5210000000.0,50.14,-21.6,918600000.0,616300000.0,-21.13,13.7368,nan,299800000.0,2.87,10500000000.0,nan,0.34,-10.3,393600000.0,-87560000.0,nan,52550000.0,0.12,2.8,0.43,9.41,5.58,nan,-2200000000.0,10678739968
AMD,Technology,Semiconductors,53.03,61420000000.0,123.10423,34.50158,1.44,8.477572,20.216808,8.405,60.054,6.72,10.63,8.92,20.19,7250000000.0,6.45,40.4,2870000000.0,1010000000.0,0.43,1.0,912.5,1380000000.0,1.18,699000000.0,23.02,2.21,2.59,641000000.0,549250000.0,nan,1170000000.0,nan,nan,nan,nan,nan,0.0,487000000.0,60895191040
AME,Industrials,Specialty Industrial Machinery,88.92,20507000000.0,21.901495,22.178658,-20.86,4.042242,3.8502626,4.39,16.151,18.48,22.4,7.29,19.17,5070000000.0,22.22,-6.6,1790000000.0,1380000000.0,4.08,1.0625,37.4,1250000000.0,5.46,3430000000.0,64.34,1.88,23.21,1190000000.0,939570000.0,nan,229190000.0,0.72,0.82,0.6,0.69,0.66,14.71,937640000.0,22269526016
AMED,Healthcare,Medical Care Facilities,206.99,6681000000.0,53.597404,35.577587,3.15,3.3745062,9.83462,3.398,33.581,6.43,9.06,8.55,21.37,1980000000.0,61.44,5.2,805300000.0,200360000.0,3.85,1.0825,1.6,174760000.0,5.4,473460000.0,69.61,1.48,20.98,187980000.0,167780000.0,nan,32369999.999999996,nan,nan,nan,nan,nan,0.0,127330000.0,6728205312
AMG,Financial Services,Asset Management,73.09,3475000000.0,18.162962,5.81962,-1.57,1.57676,1.1651038,2.666,7.33,9.12,31.58,5.74,11.11,2200000000.0,44.54,-6.6,1300000000.0,801600000.0,4.05,1.026,nan,646800000.0,13.69,2049999999.9999998,50.01,914.58,63.14,1030000000.0,680260000.0,nan,47240000.0,0.97,1.36,1.28,1.8,nan,33.25,200900000.0,5875340288
AMGN,Healthcare,Drug Manufacturers—General,252.87,151882000000.0,20.214125,15.277811,2.76,6.337413,16.006138,7.257,14.443,32.03,40.07,9.55,75.55,23970000000.0,40.14,10.9,19010000000.0,12040000000.0,12.77,1.109,-8.4,8010000000.0,13.62,31850000000.0,335.77,1.59,16.13,9440000000.0,6450000000.0,nan,588250000.0,6.4,2.51,5.95,2.33,2.53,46.59,7670000000.0,173909671936
AMK,nan,nan,27.53,1974000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AMN,Healthcare,Medical Care Facilities,45.66,2089000000.0,22.700357,14.485343,1.94,0.9113963,2.7819831,1.405,13.268,4.05,7.67,5.36,13.27,2290000000.0,48.93,13.2,743470000.0,242730000.0,1.96,1.0128,-62.0,97510000.0,2.08,1190000000.0,159.25,1.61,15.98,240010000.0,126270000.0,nan,46980000.0,nan,nan,nan,nan,nan,0.0,92830000.0,3220576512
AMNB,Financial Services,Banks—Regional,24.28,257284000.0,11.180953,11.979591,2.35,2.6579247,0.7958243,2.615,nan,24.22,42.89,1.08,8.48,96800000.0,8.72,26.8,91840000.0,nan,2.1,1.2222,42.3,109570000.0,10.0,88340000.0,nan,nan,29.5,35760000.0,nan,nan,10960000.0,1.08,4.31,1.06,4.48,3.06,51.46,23450000.0,253143104
AMOT,nan,nan,34.7,334771000.0,19.764368,23.080536,1.37,0.90583974,2.7443938,1.298,10.909,4.49,7.85,5.53,14.52,369570000.0,39.21,-1.6,112580000.0,43970000.0,1.74,1.913,-9.7,20380000.0,2.09,156460000.0,128.57,2.64,12.53,34000000.0,20000000.0,nan,9730000.0,0.12,0.34,0.12,0.35,0.37,6.9,16590000.0,479703616
AMRB,Financial Services,Banks—Regional,10.72,61551000.0,10.612245,11.428571,0.75,2.5018759,0.70213336,2.204,nan,23.52,32.67,0.82,7.04,24600000.0,4.2,6.3,24240000.0,nan,0.98,1.0,25.0,26670000.0,4.55,18430000.0,nan,nan,14.81,6220000.0,nan,nan,5920000.0,0.28,2.63,0.26,2.55,nan,26.53,5790000.0,54210608
AMRK,Financial Services,Capital Markets,19.21,132613000.0,11.232877,16.839287,nan,0.028546615,1.5981698,0.132,45.982,0.25,0.22,0.82,15.47,4650000000.0,660.68,-0.7,31960000.0,13380000.0,1.68,10.0625,1043.5,95500000.0,13.58,573500000.0,664.03,1.19,11.8,-48670000.0,19140000.0,nan,7030000.0,nan,nan,0.0,0.0,nan,0.0,11860000.0,615337152
AMRN,Healthcare,Biotechnology,6.99,2691000000.0,nan,12.925925,-1.36,5.262205,4.477229,4.29,-90.03,-3.67,-5.0,-2.46,-5.16,511470000.0,1.46,111.5,333740000.0,-24370000.0,-0.06,0.8571,nan,542240000.0,1.41,47100000.0,8.04,2.63,1.56,32860000.0,34870000.0,nan,385490000.0,nan,nan,nan,nan,nan,0.0,-18770000.0,2194299136
AMSC,Industrials,Specialty Industrial Machinery,7.87,180732000.0,nan,-19.574999,-0.36,2.8311048,2.4507043,2.078,-7.047,-26.78,-36.23,-11.88,-22.29,63840000.0,3.04,24.3,9450000.0,-18820000.0,-1.03,1.0,nan,54850000.0,2.42,3440000.0,4.76,2.3,3.19,-16500000.0,-13930000.0,nan,23080000.0,nan,nan,nan,nan,nan,0.0,-17100000.0,132627256
AMSF,Financial Services,Insurance—Specialty,61.03,1159000000.0,13.805472,21.442858,1.95,3.2703779,2.6515923,2.982,9.978,23.73,29.61,4.26,19.39,354380000.0,18.4,-16.8,143040000.0,105900000.0,4.35,1.1139,-44.3,123640000.0,6.41,nan,nan,2.04,22.64,73760000.0,91160000.0,nan,19300000.0,1.08,1.77,1.02,1.7,1.33,29.2,84090000.0,1056615168
AMT,Real Estate,REIT—Specialty,268.05,118057000000.0,62.22196,54.23829,4.03,15.213507,32.484753,19.135,30.92,24.55,38.51,4.69,34.75,7760000000.0,17.53,9.9,5360000000.0,4800000000.0,4.28,0.8857,4.4,1330000000.0,2.99,31190000000.0,677.2,0.49,8.2,3770000000.0,3400000000.0,nan,443310000.0,4.14,1.56,3.96,1.49,1.79,88.32,1910000000.0,148486701056
AMTD,Financial Services,Capital Markets,36.47,19652000000.0,10.309308,17.300001,-0.6,3.457384,2.14729,0.132,nan,33.94,45.39,4.3,22.08,5680000000.0,10.43,2.5,5510000000.0,nan,3.52,0.9885,-10.6,23840000000.0,44.07,5300000000.0,57.95,1.13,16.92,13880000000.0,nan,nan,540920000.0,1.24,3.48,1.22,3.42,1.98,34.66,1930000000.0,747945536
AN,Consumer Cyclical,Auto & Truck Dealerships,37.97,3254000000.0,26.919191,8.778824,3.59,0.15479812,1.1429359,0.446,9.877,0.6,3.64,4.45,4.49,21020000000.0,233.63,-6.3,3520000000.0,949500000.0,1.39,1.3788,nan,411000000.0,4.71,6510000000.0,228.71,0.95,32.64,623200000.0,646460000.0,nan,87220000.0,nan,nan,nan,nan,nan,0.0,126500000.0,9377744896
ANAB,Healthcare,Biotechnology,23.71,622736000.0,nan,-7.1121492,nan,27.075487,1.5546476,11.657,-2.903,0.0,-403.97,-12.65,-19.23,23000000.0,0.85,nan,-91340000.0,-92370000.0,-3.08,0.4762,nan,362480000.0,13.29,1320000.0,0.33,15.96,14.69,-68530000.0,-43590000.0,nan,27280000.0,nan,nan,nan,nan,nan,0.0,-83520000.0,268117040
