Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ABT,Healthcare,Medical Devices,78.79,140105000000.0,38.57,20.37,2.26,4.39,4.5,4.87,19.63,11.56,15.34,4.53,11.89,31900000000.0,18.05,7.1,18710000000.0,7910000000.0,2.06,1.0,60.4,4139999999.9999995,2.35,19100000000.0,61.02,1.44,17.64,6140000000.0,3930000000.0,nan,1760000000.0,1.44,1.81,1.32,1.66,1.96,62.14,3670000000.0,155280000000.0
ABTX,Financial Services,Banks—Regional,22.81,441483000.0,8.78,9.51,nan,2.36,0.63,1.55,nan,28.32,40.38,1.1,7.5,187020000.0,8.84,3.9,187020000.0,nan,2.47,1.0984,6.3,346250000.0,17.01,194780000.0,nan,nan,34.59,66870000.00000001,nan,nan,20530000.0,0.4,1.8,nan,nan,nan,0.0,52960000.0,290010000.0
ABUS,Healthcare,Biotechnology,1.01,63803000.0,nan,-0.64,nan,10.61,nan,18.72,-1.65,0.0,-1168.61,-26.33,-112.63,6010000.0,0.1,-3.6,-51590000.0,-68220000.0,-2.888,0.5676,nan,90830000.0,1.32,3360000.0,4.62,11.99,-1.0,-71010000.0,-39120000.0,nan,62110000.0,nan,nan,nan,nan,nan,0.0,-164870000.0,112550000.0
ACA,Industrials,Infrastructure Operations,36.04,1810000000.0,16.16,12.71,2.18,1.04,1.01,0.98,7.12,6.52,8.8,4.27,6.52,1740000000.0,36.26,19.4,332400000.0,238700000.0,2.32,1.0238,-23.8,240400000.0,4.98,130600000.0,7.29,2.67,37.07,358800000.0,224610000.0,nan,48280000.0,0.2,0.53,0.2,0.55,nan,8.62,112200000.0,1700000000.0
ACAD,Healthcare,Biotechnology,40.94,6332000000.0,nan,-140.55,-0.89,18.67,9.05,16.65,-23.15,-69.38,-72.71,-23.29,-39.94,339080000.0,2.3,65.1,160690000.0,-243780000.0,-1.6,0.9444,nan,697430000.0,4.49,9790000.0,1.4,10.16,4.5,-151130000.0,-68600000.0,nan,155340000.0,nan,nan,nan,nan,nan,0.0,-235260000.0,5640000000.0
ACBI,Financial Services,Banks—Regional,10.66,227778000.0,4.97,8.79,0.89,2.56,0.7,-1.97,nan,56.09,40.49,0.96,8.66,88880000.0,3.81,8.3,88880000.0,nan,2.12,1.0667,-19.1,475180000.0,22.01,72390000.0,nan,nan,15.01,82580000.0,nan,nan,21750000.0,nan,nan,nan,nan,nan,0.0,28160000.0,-175020000.0
ACC,Real Estate,REIT—Residential,26.07,3561000000.0,43.13,35.45,2.44,3.78,1.08,7.98,15.93,9.01,20.91,1.69,2.42,943040000.0,6.87,4.1,503280000.0,472200000.0,0.6,0.6,-48.0,55390000.0,0.4,3870000000.0,112.53,1.46,23.99,370380000.0,351590000.0,nan,137600000.0,1.88,7.16,1.87,7.13,3.95,311.67,83070000.0,7520000000.0
ACCO,Industrials,Business Equipment & Supplies,4.75,447518000.0,4.37,3.33,0.38,0.23,0.58,0.69,4.84,5.46,11.04,4.84,13.66,1960000000.0,19.66,1.5,633500000.0,277400000.0,1.06,1.122,24.3,27800000.0,0.29,922000000.0,119.17,1.37,8.02,203900000.0,167000000.0,nan,96990000.0,0.26,5.54,0.25,5.1,nan,23.11,106800000.0,1340000000.0
ACEL,Consumer Cyclical,Gambling,7.21,568762000.0,nan,12.32,nan,1.34,nan,2.04,13.48,-1.38,5.11,3.21,-8.22,424380000.0,6.86,33.5,152390000.0,64360000.0,nan,nan,nan,136400000.0,1.67,349690000.0,408.88,2.76,nan,45560000.0,46660000.0,nan,78230000.0,nan,nan,nan,nan,nan,0.0,-5860000.0,867420000.0
ACER,Healthcare,Biotechnology,1.7,15446000.0,nan,-1.59,nan,nan,0.84,nan,-0.14,0.0,0.0,-49.21,-92.72,nan,nan,nan,nan,-28340000.0,-2.915,1.0625,nan,12080000.0,1.2,589670.0,3.21,4.65,1.82,-29510000.0,-18060000.0,nan,10100000.0,nan,nan,nan,nan,nan,0.0,-29420000.0,3960000.0
