Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ABTX,Financial Services,Banks—Regional,37.55,785000000.0,15.64,15.12,nan,4.24,1.11,4.1,nan,28.15,40.05,1.31,10.08,185240000.0,8.62,50.6,132039999.99999999,nan,2.41,0.8636,35.7,300620000.0,14.44,279390000.0,nan,nan,34.06,68360000.0,nan,nan,20810000.0,nan,nan,nan,nan,nan,0.0,52140000.0,760210000.0
ABUS,Healthcare,Biotechnology,3.1,176000000.0,nan,-2.11,nan,28.91,nan,36.62,-3.19,0.0,-1182.29,-24.74,-98.57,6070000.0,0.11,92.9,-51990000.0,-69750000.0,-2.814,0.5676,nan,90080000.0,1.59,3470000.0,4.15,10.7,-0.89,-74730000.0,-43180000.0,nan,62110000.0,nan,nan,nan,nan,nan,0.0,-158230000.0,222330000.0
ACA,Industrials,Infrastructure Operations,45.75,2200000000.0,18.73,17.31,1.56,1.34,1.25,1.33,9.62,7.2,8.96,4.87,7.57,1660000000.0,34.64,17.5,272000000.0,230200000.0,2.45,1.2593,921.9,127500000.0,2.63,134199999.99999999,7.6,3.01,36.56,219000000.0,49840000.0,nan,48390000.0,0.2,0.44,0.2,0.44,nan,6.04,118700000.0,2210000000.0
ACAD,Healthcare,Biotechnology,44.41,6800000000.0,nan,-35.44,-1.03,22.52,10.18,20.53,-24.23,-82.48,-85.71,-31.18,-54.28,300320000.0,2.12,62.2,18310000.0,-254510000.0,-1.75,0.725,nan,683850000.0,4.44,10270000.0,1.49,10.96,4.49,-160500000.0,-73020000.0,nan,154020000.0,nan,nan,nan,nan,nan,0.0,-247720000.0,6170000000.0
ACBI,Financial Services,Banks—Regional,17.81,403000000.0,8.5,14.52,1.95,4.63,1.21,5.86,nan,59.15,40.84,1.08,8.78,87150000.0,3.58,7.9,84350000.0,nan,2.1,1.2222,25.7,82810000.0,3.78,204780000.0,nan,nan,14.81,97910000.0,nan,nan,21890000.0,nan,nan,nan,nan,nan,0.0,28500000.0,510280000.0
ACC,Real Estate,REIT—Residential,45.0,6200000000.0,58.66,62.65,4.29,6.64,1.86,10.9,21.46,11.55,20.92,1.66,3.03,933080000.0,6.8,6.7,465370000.0,474110000.0,0.77,nan,nan,56220000.0,0.41,3840000000.0,108.45,1.27,24.26,383410000.0,375080000.0,nan,137400000.0,1.88,4.05,1.86,4.13,3.87,241.56,106030000.0,10170000000.0
ACCO,Industrials,Business Equipment & Supplies,8.89,856000000.0,9.1,6.71,0.78,0.44,1.11,0.95,6.72,5.05,10.84,4.78,12.97,1950000000.0,19.3,-0.3,627900000.0,274100000.0,0.97,0.9697,-21.3,37700000.0,0.39,1020000000.0,133.38,1.62,7.89,185200000.0,151160000.0,nan,96990000.0,0.26,2.85,0.24,2.71,nan,25.0,98300000.0,1840000000.0
ACEL,nan,nan,12.23,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-1.42,-11.98,nan,nan,nan,nan,nan,nan,1.375,nan,79580.0,0.0,3000000.0,60.0,0.02,nan,-3490000.0,-525100.0,nan,nan,nan,nan,nan,nan,nan,nan,-599240.0,644780000.0
ACER,Healthcare,Biotechnology,3.6992,39000000.0,nan,-2.99,nan,nan,1.68,nan,-0.68,0.0,0.0,-49.35,-86.24,nan,nan,nan,nan,-31850000.0,-3.248,0.9123,nan,16120000.000000002,1.6,492200.0,2.15,7.09,2.27,-30110000.0,-17490000.0,nan,10100000.0,nan,nan,nan,nan,nan,0.0,-32759999.999999996,21620000.0
ACGL,Financial Services,Insurance—Diversified,42.81,18000000000.0,12.67,14.64,1.33,2.68,1.69,3.04,11.32,22.13,25.49,3.07,12.77,6540000000.0,16.28,19.9,1760000000.0,1750000000.0,3.42,1.0161,72.6,2020000000.0,5.01,2940000000.0,24.37,1.93,25.71,1980000000.0,1020000000.0,nan,405310000.0,nan,nan,nan,nan,nan,0.0,1400000000.0,19850000000.0
ACH,Basic Materials,Aluminum,8.4,7700000000.0,25.89,nan,nan,nan,0.64,nan,nan,0.11,0.0,1.27,1.12,nan,nan,17.2,13620000000.0,nan,0.32,nan,-83.9,nan,nan,nan,152.51,0.77,13.12,nan,nan,nan,680910000.0,nan,nan,nan,nan,nan,0.0,nan,5790000000.0
ACHC,Healthcare,Medical Care Facilities,33.48,2900000000.0,nan,14.24,3.08,0.94,1.21,2.17,11.91,-6.89,12.92,3.74,-8.18,3070000000.0,35.07,2.1,1230000000.0,558380000.0,-2.41,0.9455,-7.9,92900000.0,1.05,3730000000.0,152.15,1.17,27.62,341430000.0,47230000.0,nan,88570000.0,nan,nan,nan,nan,nan,0.0,-211460000.0,6650000000.0
ACHN,Healthcare,Biotechnology,6.25,865000000.0,nan,-7.99,-0.6,nan,4.01,nan,-9.1,0.0,0.0,-19.09,-29.96,nan,nan,nan,-50120000.0,-79080000.0,-0.54,0.875,nan,153690000.0,1.1,2270000.0,1.05,8.96,1.55,-59980000.0,-33700000.0,nan,140090000.0,nan,nan,nan,nan,nan,0.0,-74570000.0,719670000.0
ACHV,Healthcare,Biotechnology,0.57,13000000.0,nan,-0.49,nan,nan,0.56,nan,0.16,0.0,0.0,-74.34,-150.98,nan,nan,nan,nan,-16770000.0,-2.345,1.5,nan,7380000.0,0.88,nan,nan,2.43,1.0,-15340000.0,-8980000.0,nan,25040000.0,nan,nan,nan,nan,nan,0.0,-16840000.0,-2700000.0
ACIA,Technology,Communication Equipment,68.53,2800000000.0,103.1,30.7,-2.91,6.37,5.1,5.69,68.68,6.58,5.4,2.28,5.48,443120000.0,10.9,26.1,147120000.0,36700000.0,0.66,1.3636,85.3,322350000.0,7.81,20740000.0,3.74,3.91,13.43,95690000.0,74910000.0,nan,41270000.0,nan,nan,nan,nan,nan,0.0,29140000.0,2520000000.0
ACIU,Healthcare,Biotechnology,9.96,638000000.0,nan,-11.43,nan,nan,3.29,nan,nan,45.09,0.0,11.66,20.73,nan,nan,1349.5,-37080000.0,nan,-0.55,1.4706,nan,nan,nan,nan,0.86,22.08,2.99,nan,nan,nan,67360000.0,nan,nan,nan,nan,nan,0.0,nan,706590000.0
ACIW,Technology,Software—Infrastructure,38.98,4500000000.0,47.26,32.54,3.42,3.84,4.3,4.96,25.75,8.42,14.93,4.13,9.82,1180000000.0,10.11,44.5,579430000.0,226860000.0,0.83,2.0769,108.8,121580000.0,1.05,1490000000.0,140.43,1.37,9.16,172410000.0,96030000.0,nan,115600000.0,nan,nan,nan,nan,nan,0.0,99270000.0,5840000000.0
ACLS,Technology,Semiconductor Equipment & Materials,24.9,825000000.0,53.43,23.69,3.23,2.42,1.99,2.06,25.94,4.63,6.6,2.68,3.92,340920000.0,10.47,-27.2,179640000.0,27060000.0,0.47,-2.0,-92.0,155320000.0,4.79,54670000.0,13.4,5.61,12.59,29400000.0,27630000.0,nan,32420000.0,nan,nan,nan,nan,nan,0.0,15790000.0,702100000.0
ACM,Industrials,Engineering & Construction,43.92,7100000000.0,nan,12.08,1.21,0.35,1.91,0.46,10.06,-1.29,3.32,2.87,-4.5,20170000000.0,128.46,-3.6,813450000.0,919210000.0,-1.66,0.9875,nan,1080000000.0,6.88,3400000000.0,87.27,1.17,23.43,777620000.0,677580000.0,nan,157090000.0,nan,nan,nan,nan,nan,0.0,-261050000.0,9250000000.0
ACMR,Technology,Semiconductor Equipment & Materials,24.86,409000000.0,26.77,30.06,0.94,3.94,4.93,4.29,25.88,16.61,15.98,7.69,20.94,103760000.0,6.37,44.2,34450000.0,17200000.0,0.93,2.65,127.9,47260000.0,2.6,19870000.0,16.81,2.91,5.06,4890000.0,-24400000.0,nan,16329999.999999998,nan,nan,nan,nan,nan,0.0,17240000.0,445310000.0
ACN,Technology,Information Technology Services,205.5,132000000000.0,27.54,23.98,2.94,3.01,8.64,2.9,18.04,11.06,14.65,13.45,34.41,43970000000.0,68.99,7.1,13310000000.0,7070000000.0,7.49,1.0503,6.5,5810000000.0,9.16,3380000000.0,21.68,1.39,23.89,6390000000.0,5110000000.0,nan,635040000.0,3.2,1.53,3.06,1.5,1.82,30.17,4860000000.0,127500000000.0
ACOR,Healthcare,Biotechnology,2.28,85000000.0,nan,-1.58,-0.03,0.4,0.38,1.13,-2.58,-155.89,-56.76,-6.84,-74.78,211060000.0,4.44,-66.6,372120000.0,-92740000.0,-6.929,0.902,nan,253160000.0,5.27,383580000.0,136.34,3.42,5.92,-129080000.00000001,-143000000.0,nan,48030000.0,nan,nan,nan,nan,nan,0.0,-329030000.0,238900000.0
ACRE,Real Estate,REIT—Mortgage,16.0,463000000.0,12.35,11.63,1.95,6.65,1.08,24.04,nan,53.6,54.13,2.19,8.79,69690000.0,2.44,38.9,55280000.0,nan,1.3,1.0303,-9.3,5950000.0,0.21,1230000000.0,288.18,6.49,14.87,35810000.0,nan,nan,28870000.0,1.32,8.41,1.3,8.2,8.25,100.0,37350000.0,1680000000.0
ACRS,Healthcare,Biotechnology,1.85,78000000.0,nan,-1.05,0.0,8.84,0.92,2.21,-0.13,0.0,-1669.87,-54.84,-145.32,8840000.0,0.22,-12.1,3240000.0,-145540000.0,-4.457,2.3509,nan,91430000.0,2.21,34420000.0,40.36,3.73,2.06,-103300000.0,-96810000.0,nan,41390000.0,nan,nan,nan,nan,nan,0.0,-168280000.0,19560000.0
ACRX,Healthcare,Drug Manufacturers—Specialty & Generic,2.01,164000000.0,nan,-3.23,nan,67.53,nan,45.31,-2.25,0.0,-2067.99,-34.33,nan,2430000.0,0.03,61.3,-14960000.0,-48900000.0,-0.669,0.7273,nan,80400000.0,1.01,28840000.0,nan,7.49,-0.35,-46020000.0,-31270000.0,nan,79570000.0,nan,nan,nan,nan,nan,0.0,-51380000.0,109970000.0
ACST,Healthcare,Biotechnology,2.19,213000000.0,nan,-6.43,nan,nan,nan,nan,nan,0.0,0.0,-90.53,nan,nan,nan,nan,nan,nan,-1.224,1.2917,nan,nan,nan,nan,nan,1.81,-0.3,nan,nan,nan,87950000.0,nan,nan,nan,nan,nan,0.0,nan,198810000.0
ACTG,Industrials,Specialty Business Services,2.73,134000000.0,nan,nan,nan,2.24,0.8,-0.53,64.04,-48.72,-10.2,-1.87,-15.48,59760000.0,1.2,-87.5,49370000.0,-493000.0,-0.586,-1.375,nan,169330000.0,3.36,nan,nan,16.41,3.43,-52370000.0,1360000.0,nan,50340000.0,nan,nan,0.12,4.63,nan,0.0,-29120000.0,-31570000.0
ACTT,Financial Services,Shell Companies,10.13,380000000.0,nan,nan,nan,nan,18.22,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1160000.0,0.13,nan,nan,nan,0.56,nan,nan,nan,30000000.0,nan,nan,nan,nan,nan,nan,nan,89740000.0
ACU,Consumer Defensive,Household & Personal Products,23.9,79000000.0,15.87,14.38,1.63,0.57,1.44,0.85,10.24,3.67,5.81,4.43,9.54,139720000.0,41.65,6.5,50650000.0,11530000.0,1.5,1.0714,31.2,5700000.0,1.7,43770000.0,79.54,4.64,16.42,16239999.999999998,13190000.0,nan,3350000.0,0.48,2.04,0.48,2.01,2.04,32.0,5130000.0,118010000.0
ACV,Financial Services,Asset Management,25.5,261000000.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.1081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10330000.0,2.0,8.11,nan,nan,nan,86.38,nan,nan
ACY,Industrials,Rental & Leasing Services,4.5,7400000.0,nan,3.51,nan,0.16,0.23,2.73,3.58,-29.24,49.25,7.17,-36.73,45990000.0,29.75,222.0,29890000.0,35070000.0,-8.7,-20.0,nan,2060000.0,1.33,120510000.0,400.16,9.69,19.48,11540000.0,25050000.0,nan,1550000.0,nan,nan,nan,nan,nan,0.0,-13450000.0,125500000.0
ADAP,Healthcare,Biotechnology,1.27,138000000.0,nan,-1.2,-0.89,73.5,0.94,29.14,-0.41,0.0,-7555.85,-34.16,-67.94,1870000.0,0.02,-99.4,-38760000.0,-133509999.99999999,-1.391,1.1613,nan,102860000.0,0.98,24940000.0,16.89,3.93,1.4,-131660000.0,-85610000.0,nan,105170000.0,nan,nan,nan,nan,nan,0.0,-143970000.0,54580000.0
ADBE,Technology,Software—Infrastructure,340.14,164000000000.0,56.64,29.27,1.79,14.71,15.57,14.59,42.25,26.42,29.25,10.33,29.67,11170000000.0,22.97,21.4,9500000000.0,3860000000.0,6.0,1.0133,25.6,4179999999.9999995,8.66,4139999999.9999995,39.3,0.79,21.83,nan,nan,nan,482340000.0,nan,nan,nan,nan,nan,0.0,2950000000.0,162930000000.0
ADC,Real Estate,REIT—Retail,69.81,2900000000.0,38.68,38.09,-41.29,15.53,1.98,21.11,26.05,38.42,51.62,2.78,5.58,184080000.0,4.76,41.2,131180000.0,149200000.0,1.8,1.1429,32.2,9350000.0,0.22,944890000.0,63.4,0.71,35.26,117540000.0,115160000.0,nan,42410000.0,2.34,3.38,2.25,3.22,4.24,127.12,70750000.0,3890000000.0
ADES,Industrials,Pollution & Treatment Controls,11.03,189000000.0,6.19,2.72,0.09,2.93,1.87,3.72,63.95,51.71,-2.47,-0.76,35.78,64670000.0,3.5,271.7,18690000.0,3760000.0,1.79,nan,-28.7,15150000.0,0.84,56280000.0,52.46,1.26,5.92,42020000.0,-22820000.0,nan,18590000.0,1.0,9.14,1.0,9.08,nan,55.56,33380000.000000004,240630000.0
ADI,Technology,Semiconductors,121.63,46000000000.0,33.21,21.64,3.75,7.62,3.81,8.25,18.88,22.75,30.15,5.4,11.86,5990000000.0,16.23,-6.0,4010000000.0,2620000000.0,3.65,0.9754,-31.4,648320000.0,1.76,5630000000.0,48.09,1.32,31.79,2250000000.0,1720000000.0,nan,368300000.0,2.16,1.83,2.16,1.79,2.26,57.53,1360000000.0,49420000000.0
ADIL,Healthcare,Biotechnology,2.5,26000000.0,nan,nan,nan,nan,3.0,nan,-1.59,0.0,0.0,-90.45,-114.24,nan,nan,nan,nan,-10680000.0,-0.881,1.1667,nan,8530000.0,0.83,nan,nan,12.23,0.85,-5690000.0,-5120000.0,nan,10320000.0,nan,nan,nan,nan,nan,0.0,-7800000.0,16960000.0
ADM,Consumer Defensive,Farm Products,44.33,24000000000.0,20.92,13.56,-1.96,0.38,1.3,0.52,13.38,1.85,2.4,2.37,6.3,64269999999.99999,113.96,5.9,4179999999.9999995,2520000000.0,2.1,1.1159,-24.1,958000000.0,1.72,9760000000.0,51.52,1.6,33.88,-4740000000.0,1260000000.0,nan,556690000.0,1.4,3.04,1.38,3.1,2.85,65.95,1190000000.0,33710000000.0
ADMA,Healthcare,Biotechnology,4.15,273000000.0,nan,-6.3,nan,12.76,7.04,12.03,-5.42,-260.93,-234.67,-25.68,-152.08,21370000.0,0.42,70.7,-25210000.0,-47390000.0,-1.091,0.8261,nan,48010000.0,0.81,84320000.0,233.47,6.42,0.61,-75330000.0,-56940000.0,nan,59320000.0,nan,nan,nan,nan,nan,0.0,-55760000.0,256980000.00000003
ADMP,Healthcare,Drug Manufacturers—Specialty & Generic,0.8161,43000000.0,nan,-5.13,nan,2.07,1.26,2.01,-1.22,-175.77,-178.29,-37.54,-74.26,20730000.0,0.42,54.0,5290000.0,-34080000.0,-0.734,1.5,nan,12120000.0,0.2,4260000.0,10.56,1.69,0.65,-29220000.0,-17460000.0,nan,61630000.0,nan,nan,nan,nan,nan,0.0,-36430000.0,41560000.0
ADMS,Healthcare,Drug Manufacturers—Specialty & Generic,5.19,147000000.0,nan,-2.24,-0.03,2.85,7.55,2.48,-1.38,-215.09,-182.5,-26.9,-165.47,51600000.0,1.87,31.3,33409999.999999996,-92850000.0,-4.03,1.1124,nan,150240000.0,5.39,136000000.0,688.34,6.35,0.71,-86070000.0,-56340000.0,nan,27860000.0,nan,nan,nan,nan,nan,0.0,-110990000.0,128110000.00000001
