Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ADVM,Healthcare,Biotechnology,20.05,1567000000.0,nan,-17.034782,nan,6266.739,7.5375147,5744.535,-21.444,0.0,-27418.0,-19.64,-34.29,250000.0,0.0,-100.0,-40170000.0,-66970000.0,-1.01,1.0,nan,166040000.0,2.08,32450000.000000004,18.55,9.06,2.6,-49170000.0,-52120000.0,nan,79680000.0,nan,nan,nan,nan,nan,0.0,-64489999.99999999,1436133760
ADXS,Healthcare,Biotechnology,0.72,43919000.0,nan,-1.3254545,nan,36.660423,1.0565217,13.243,-0.485,0.0,-2849.67,-41.98,-94.34,1200000.0,0.04,-100.0,20880000.0,-32720000.0,-1.382,0.7895,nan,34160000.0,0.57,6640000.0,15.99,9.26,0.69,-31970000.0,-24690000.0,nan,60250000.0,nan,nan,nan,nan,nan,0.0,-37290000.0,15865287
AEE,Utilities,Utilities—Regulated Electric,70.41,17480000000.0,21.152239,18.795755,3.25,3.0966673,2.1647217,4.836,11.57,14.67,24.03,3.02,10.44,5650000000.0,22.99,-7.2,2740000000.0,2360000000.0,3.35,1.2258,38.2,16000000.0,0.06,9830000000.0,119.9,0.57,32.73,2170000000.0,-504000000.0,nan,246740000.0,1.98,2.84,1.92,2.76,3.08,57.31,828000000.0,27304038400
AEG,Financial Services,Insurance—Diversified,2.39,4912000000.0,2.1703296,1.7555554,nan,nan,0.17506278,nan,nan,1.93,0.0,0.21,5.27,nan,nan,3200.1,4960000000.0,nan,1.092,nan,318.8,nan,nan,nan,60.9,2.16,13.54,nan,nan,nan,2009999999.9999998,nan,nan,0.33,13.7,6.01,53.71,nan,4885064192
AEGN,Industrials,Engineering & Construction,14.38,435400000.0,nan,12.783783,1.08,0.3556012,1.0545481,0.608,7.47,-1.51,5.15,3.89,-3.83,1220000000.0,39.65,3.8,248570000.0,99710000.0,-0.6,3.0,nan,73210000.0,2.39,381720000.0,90.84,2.14,13.46,77290000.0,56390000.0,nan,30680000.0,nan,nan,nan,nan,nan,0.0,-18520000.0,744866112
AEIS,Industrials,Electrical Equipment & Parts,60.45,2408000000.0,35.715096,16.177378,2.16,2.4988604,3.512111,2.48,19.163,7.02,9.46,4.79,9.1,963660000.0,25.15,124.1,327830000.0,124700000.0,1.76,1.2609,17.5,355030000.0,9.28,448270000.0,65.35,2.84,17.92,71470000.0,-58050000.0,nan,38270000.0,nan,nan,nan,nan,nan,0.0,59470000.0,2389742080
AEL,Financial Services,Insurance—Life,21.05,1980000000.0,3.8785381,4.519833,0.45,0.9237772,0.56232303,0.361,1.152,24.2,31.19,0.64,16.06,2150000000.0,23.49,nan,1970000000.0,673220000.0,5.58,1.3173,nan,1830000000.0,20.03,759250000.0,21.55,5.89,38.5,nan,nan,nan,91520000.0,0.3,1.48,0.3,1.48,1.01,5.38,512440000.00000006,775337344
AEM,Basic Materials,Gold,65.54,15641000000.0,38.02077,28.647827,2.06,5.936972,3.1416583,6.541,18.29,15.74,31.13,5.82,8.63,2630000000.0,11.05,26.2,1260000000.0,942160000.0,1.73,1.2778,nan,1340000000.0,5.57,2820000000.0,55.96,2.76,20.97,896360000.0,-82890000.0,nan,240330000.0,0.8,1.22,0.62,0.95,0.97,35.92,414570000.0,17232279552
AEMD,Healthcare,Medical Devices,1.35,12455000.0,nan,-2.6078432,nan,23.793997,1.6160389,16.008,-1.599,0.0,-1005.44,-68.29,-178.97,523460.00000000006,0.31,nan,229620.0,-5240000.0,-3.708,0.2718,nan,4059999.9999999995,0.44,164410.0,4.32,5.31,0.82,-4970000.0,-2640000.0,nan,9360000.0,nan,nan,nan,nan,nan,0.0,-6230000.0,8379289
AEO,Consumer Cyclical,Apparel Retail,7.71,1339000000.0,7.2232146,8.340206,-3.27,0.3107774,1.0827088,0.568,4.94,4.44,7.38,7.6,15.09,4310000000.0,25.39,5.7,1520000000.0,495220000.0,1.12,1.0278,-93.7,416930000.0,2.49,1600000000.0,128.29,1.39,7.47,415420000.0,88330000.0,nan,165500000.0,0.14,1.82,0.55,7.28,3.22,49.11,191260000.0,2446350592
AEP,Utilities,Utilities—Regulated Electric,79.16,39577000000.0,21.461973,17.211208,3.22,2.5948727,2.0045683,4.652,13.672,12.09,18.57,2.38,9.37,15250000000.0,30.87,-7.6,6500000000.0,5190000000.0,3.72,1.0345,-13.5,1740000000.0,3.51,33330000000.0,166.04,0.45,39.84,4080000000.0,-2180000000.0,nan,494830000.0,2.8,3.56,2.74,3.49,3.36,73.66,1840000000.0,70945538048
AER,Industrials,Airports & Air Services,27.59,3944000000.0,3.4145246,4.8056874,0.64,0.79339415,0.41283286,6.433,11.581,23.91,55.12,3.73,13.02,4970000000.0,37.62,2.8,2970000000.0,2760000000.0,8.91,1.2,18.2,4700000000.0,36.88,33000000000.0,349.16,2.37,73.69,2990000000.0,-1310000000.0,nan,129639999.99999999,nan,nan,nan,nan,nan,0.0,1190000000.0,31973095424
