Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
A,Healthcare,Diagnostics & Research,84.03,25609000000.0,24.5,21.67,2.68,4.96,5.37,5.16,20.79,20.74,20.2,7.25,22.99,5160000000.0,16.44,5.6,2810000000.0,1280000000.0,3.37,1.0471,-0.5,1380000000.0,4.45,2410000000.0,50.69,1.53,15.36,1020000000.0,846630000.0,nan,309000000.0,0.72,0.85,0.66,0.78,0.94,19.47,1070000000.0000001,26630000000.0
AA,Basic Materials,Aluminum,14.01,2589000000.0,nan,51.67,2.37,0.25,0.63,0.51,3.36,-10.78,8.4,3.58,-12.87,10430000000.0,56.25,-27.2,1900000000.0,1590000000.0,-6.07,1.4091,nan,879000000.0,4.74,1800000000.0,30.74,1.38,22.0,686000000.0,849880000.0,nan,185580000.0,nan,nan,0.36,2.52,nan,0.0,-1120000000.0,5340000000.0
AACG,Consumer Defensive,Education & Training Services,1.15,32833000.0,nan,nan,nan,nan,nan,nan,nan,-163.21,0.0,-9.47,-25.32,nan,nan,4108.0,-2910000.0,nan,nan,nan,nan,nan,nan,nan,6.99,0.52,nan,nan,nan,nan,28380000.0,nan,nan,nan,nan,nan,0.0,nan,28890000.0
AAL,Industrials,Airlines,27.5,11493000000.0,7.08,4.68,0.54,0.25,nan,0.9,6.89,3.68,8.1,3.84,nan,45770000000.0,103.23,3.4,12710000000.0,5990000000.0,3.79,1.0088,30.2,3830000000.0,8.8,33439999999.999996,nan,0.45,-0.27,nan,nan,nan,428200000.0,0.4,1.44,0.4,1.44,1.01,10.55,1690000000.0,41280000000.0
AAN,Industrials,Rental & Leasing Services,62.93,3986000000.0,20.36,13.25,0.76,1.01,2.13,1.16,7.18,5.09,13.81,11.48,11.03,3940000000.0,58.26,1.1,1910000000.0,634250000.0,2.92,0.8902,-9.0,150260000.0,2.24,721550000.0,38.63,1.66,27.81,344260000.0,2230000000.0,nan,67150000.0,0.16,0.25,0.14,0.22,0.29,4.81,200270000.0,4560000000.0
AAOI,Technology,Semiconductors,11.55,227358000.0,nan,-21.32,-0.97,1.14,0.75,1.48,-12.78,-19.57,-24.46,-6.34,-12.29,200230000.0,10.06,-18.3,87770000.0,-23100000.0,-1.97,0.625,nan,69990000.0,3.48,137980000.0,45.65,2.96,15.07,-10190000.0,-33009999.999999996,nan,20120000.0,nan,nan,nan,nan,nan,0.0,-39190000.0,295250000.0
AAON,Industrials,Building Products & Equipment,53.99,2732000000.0,54.62,39.73,4.48,5.95,9.78,5.89,31.45,10.94,13.84,11.93,18.98,459100000.0,8.81,0.5,103530000.0,85980000.0,0.96,0.9286,-1.8,28370000.0,0.55,nan,nan,3.16,5.36,81250000.0,30010000.0,nan,52100000.0,0.32,0.59,0.32,0.59,0.77,33.33,50230000.0,2700000000.0
AAP,Consumer Cyclical,Specialty Retail,134.34,9125000000.0,21.34,14.75,1.11,0.94,2.63,1.21,12.13,4.58,7.52,4.54,12.49,9700000000.0,135.19,1.6,4230000000.0000005,963470000.0,6.17,1.0244,6.8,573730000.0,8.33,3190000000.0,92.28,1.3,50.17,838070000.0,541310000.0,nan,69260000.0,0.24,0.18,0.24,0.18,0.17,3.87,444430000.0,11690000000.0
AAPL,Technology,Consumer Electronics,320.93,1354000000000.0,24.57,19.73,1.92,5.06,15.16,5.33,18.26,21.49,24.71,11.58,55.47,267680000000.0,58.99,8.9,98390000000.0,78120000000.0,12.6,1.0967,11.4,107160000000.0,24.49,116750000000.0,130.4,1.6,20.42,73220000000.0,45590000000.0,nan,4380000000.0,3.08,0.95,3.04,0.94,1.62,23.94,57530000000.0,1430000000000.0
AAT,Real Estate,REIT—Diversified,46.39,2732000000.0,58.79,44.23,19.43,7.89,2.07,11.45,20.6,11.42,30.56,2.65,5.01,346200000.0,6.8,19.5,211520000.0,192410000.0,0.77,0.8148,23.7,115570000.0,1.93,1370000000.0,105.2,3.0,21.97,139710000.0,35990000.0,nan,59960000.0,1.2,2.57,1.12,2.4,2.5,145.45,39550000.0,3960000000.0
AAWW,Industrials,Airports & Air Services,22.77,578215000.0,5.19,5.42,0.51,0.21,0.26,1.25,6.81,11.9,7.58,2.28,16.22,2760000000.0,107.04,-1.2,874410000.0,506060000.0,4.31,0.3627,-15.7,72460000.0,2.8,2940000000.0,134.15,0.39,84.79,354750000.0,106720000.0,nan,25870000.0,nan,nan,nan,nan,nan,0.0,328140000.0,3450000000.0
AAXN,Industrials,Aerospace & Defense,78.16,4558000000.0,302.4,60.01,2.59,9.62,8.98,8.99,178.39,3.24,2.8,1.13,3.17,473800000.0,8.03,24.8,258579999.99999997,23870000.0,0.25,1.0769,6.9,311460000.0,5.25,11650000.0,2.29,3.13,8.56,51100000.0,12150000.0,nan,59340000.0,nan,nan,nan,nan,nan,0.0,15340000.0,4260000000.0
AB,Financial Services,Asset Management,33.47,3140000000.0,14.37,11.22,1.82,12.81,2.16,13.14,nan,89.1,100.0,10.41,14.84,245140000.0,2.56,-8.4,270650000.0,nan,2.28,1.0,-9.2,nan,nan,nan,nan,nan,15.15,228640000.0,nan,nan,95890000.0,2.52,7.51,2.32,6.92,8.18,104.39,218420000.0,3220000000.0
ABB,Industrials,Specialty Industrial Machinery,23.45,48883000000.0,34.58,23.17,1.76,1.73,3.74,2.03,21.58,5.06,6.23,2.47,7.0,28310000000.0,13.28,-2.9,8600000000.0,2660000000.0,0.67,1.375,-14.6,3150000000.0,1.48,10730000000.0,78.23,1.36,6.2,2280000000.0,-1710000000.0,nan,2130000000.0,0.79,3.33,0.81,3.44,3.02,174.74,908000000.0,57480000000.0
ABBV,Healthcare,Drug Manufacturers—General,81.54,119814000000.0,37.22,8.55,2.5,3.65,nan,4.54,9.65,9.9,41.11,13.45,nan,32869999999.999996,22.15,3.0,25040000000.0,15460000000.0,2.18,1.013,-31.4,10650000000.0,7.2,38840000000.0,nan,1.15,-5.56,13440000000.0,10290000000.0,nan,1480000000.0,4.72,5.77,4.28,5.23,3.72,183.7,3230000000.0,149130000000.0
ABC,Healthcare,Medical Distribution,89.29,17595000000.0,21.18,10.46,1.46,0.1,6.14,0.1,8.0,0.48,1.04,3.04,28.27,179590000000.0,854.52,5.4,4990000000.0,2360000000.0,4.04,1.0539,-43.2,3370000000.0,16.39,4490000000.0,150.12,0.95,13.92,2340000000.0,1660000000.0,nan,205650000.0,1.68,1.89,1.6,1.8,1.6,39.6,855360000.0,18850000000.0
ABCB,Financial Services,Banks—Regional,40.75,2793000000.0,14.61,9.37,1.24,4.14,1.13,5.51,nan,23.96,44.34,1.09,8.22,673920000.0,11.53,64.5,683520000.0,nan,2.75,1.0,40.7,622100000.0,8.97,1550000000.0,nan,nan,35.61,nan,nan,nan,69500000.0,0.6,1.46,0.5,1.22,0.81,18.18,161440000.0,3710000000.0
ABDC,Financial Services,Asset Management,9.23,114593000.0,16.54,15.89,nan,4.56,0.81,7.67,nan,27.84,70.1,4.44,4.81,25150000.0,1.93,-14.5,28970000.0,nan,0.54,0.65,-43.1,4830000.0,0.38,83110000.0,58.79,1.16,10.98,38630000.0,7090000.0,nan,12880000.0,0.72,7.83,0.72,7.83,11.39,135.85,7000000.0,192870000.0
ABEO,Healthcare,Biotechnology,2.38,181276000.0,nan,-1.51,nan,376.09,1.15,147.84,-1.0,0.0,-16325.52,-32.42,-62.79,482000.0,0.01,nan,-35700000.0,-71550000.0,-1.59,0.7955,nan,47920000.0,0.94,8180000.0,8.51,2.45,1.88,-65540000.00000001,-43240000.0,nan,83540000.0,nan,nan,nan,nan,nan,0.0,-77330000.0,71260000.0
ABEV,Consumer Defensive,Beverages—Brewers,4.2,65327000000.0,23.64,20.8,3.87,nan,4.21,nan,nan,20.98,0.0,10.63,18.05,nan,nan,8.1,30960000000.0,nan,0.176,1.0,-11.6,nan,nan,nan,6.1,1.33,0.99,nan,nan,nan,15730000000.0,0.12,2.83,0.14,3.33,2.22,45.27,nan,65440000000.0
ABG,Consumer Cyclical,Auto & Truck Dealerships,99.21,1862000000.0,10.31,8.95,0.58,0.26,3.1,0.54,10.41,2.55,4.65,7.74,33.53,7100000000.0,369.82,4.8,1100000000.0,365400000.0,9.35,1.0043,1.6,1800000.0,0.09,1940000000.0,323.82,1.17,31.08,251400000.0,92260000.0,nan,19300000.0,nan,nan,nan,nan,nan,0.0,181200000.0,3800000000.0
