Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AAT,Real Estate,REIT—Diversified,26.23,1561000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ADPT,Healthcare,Biotechnology,28.92,3676000000.0,nan,nan,nan,nan,nan,nan,nan,-80.64,-92.15,-7.87,-15.7,85070000.0,1.23,40.8,-7910000.0,-70600000.0,-1.01,0.85,nan,576870000.0,4.57,36610000.0,6.41,7.82,4.56,205400000.0,-3890000.0,nan,125240000.0,nan,nan,nan,nan,nan,0.0,-69570000.0,nan
ADRO,Healthcare,Biotechnology,2.92,255202000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-486.49,-16.17,-82.0,17260000.0,0.22,31.7,-48610000.0,-79100000.0,-1.028,1.1429,nan,213600000.0,2.64,33439999.999999996,50.98,10.09,0.81,-65510000.00000001,-34910000.0,nan,80760000.0,nan,nan,nan,nan,nan,0.0,-82370000.0,nan
ADS,Financial Services,Credit Services,40.79,1924000000.0,nan,nan,nan,nan,nan,nan,nan,2.82,15.3,2.01,25.51,5630000000.0,115.7,3.6,1260000000.0,918000000.0,3.07,0.2698,-79.9,4460000000.0,93.63,21130000000.0,1942.39,nan,22.85,1180000000.0,nan,nan,46060000.0,0.84,2.08,2.52,6.24,nan,22.4,414800000.0,nan
ADSK,Technology,Software—Application,177.26,39591000000.0,nan,nan,nan,nan,nan,nan,nan,6.55,11.45,4.3,nan,3270000000.0,14.9,22.0,2980000000.0,467700000.0,0.96,1.0337,103.7,1840000000.0,8.4,2540000000.0,nan,0.83,-0.63,1420000000.0,908060000.0,nan,219520000.0,nan,nan,nan,nan,nan,0.0,214500000.0,nan
ADSW,Industrials,Waste Management,32.3,2908000000.0,nan,nan,nan,nan,nan,nan,nan,-0.41,5.92,1.7,-0.72,1620000000.0,18.23,1.4,564400000.0,392900000.0,-0.07,0.5714,nan,12500000.0,0.14,1900000000.0,205.61,0.63,10.29,280200000.0,130199999.99999999,nan,89900000.0,nan,nan,nan,nan,nan,0.0,-6600000.0,nan
ADT,Industrials,Security & Protection Services,5.29,4074000000.0,nan,nan,nan,nan,nan,nan,nan,-8.27,6.43,1.24,-11.45,5130000000.0,6.86,9.5,3740000000.0,2320000000.0,-0.57,1.3478,nan,48740000.0,0.06,9910000000.0,311.09,0.56,4.17,1870000000.0,574720000.0,nan,770150000.0,0.14,2.75,0.14,2.67,nan,nan,-424150000.0,nan
ADTN,Technology,Communication Equipment,9.31,460163000.0,nan,nan,nan,nan,nan,nan,nan,-10.0,-5.91,-3.34,-12.82,530059999.99999994,11.08,-17.3,219950000.0,-13570000.0,-1.11,0.5385,nan,107020000.0,2.22,33090000.000000004,8.7,2.84,7.92,-2470000.0,-2860000.0,nan,48080000.0,0.36,4.07,0.36,3.88,2.36,nan,-52980000.0,nan
ADUS,Healthcare,Medical Care Facilities,78.02,1201000000.0,nan,nan,nan,nan,nan,nan,nan,3.33,5.48,3.9,5.52,598150000.0,45.32,23.3,138000000.0,42100000.0,1.46,1.069,34.0,239610000.0,15.55,78700000.0,16.75,5.07,30.5,16610000.0,4790000.0,nan,15560000.0,nan,nan,nan,nan,nan,0.0,20360000.0,nan
ADVM,Healthcare,Biotechnology,12.5,1032999999.9999999,nan,nan,nan,nan,nan,nan,nan,0.0,-27418.0,-19.64,-34.29,250000.0,0.0,-100.0,-40170000.0,-66970000.0,-1.01,1.0,nan,166040000.0,2.08,32450000.000000004,18.55,9.06,2.6,-49170000.0,-52120000.0,nan,79680000.0,nan,nan,nan,nan,nan,0.0,-64489999.99999999,nan
