Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AGNC,Real Estate,REIT—Mortgage,13.11,7467000000.0,nan,7.026316,-127,-3.9075959,0.9121345,-35.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68750450688
ALPN,Healthcare,Biotechnology,9.03,170637000.0,nan,-41.727276,nan,60.274437,6.8661184,54.521,-4.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154350304
ANGI,Communication Services,Internet Content & Information,16.34,7860000000.0,530.3333,159.09999,-5.2,5.7522225,6.166667,5.802,49.038,1.16,4.59,2.05,1.22,1370000000.0,2.71,13.3,1280000000.0,161670000.0,0.03,0.6667,nan,384230000.0,0.78,242390000.0,18.43,2.06,2.58,243360000.0,196170000.0,nan,72270000.0,nan,nan,nan,nan,nan,0.0,15900000.0,7927853568
ANH,Real Estate,REIT—Mortgage,1.7,174137000.0,nan,7.04,-0.8,-0.83695817,0.6463459,-16.362,nan,0.0,106.4,-4.98,-45.37,-208060000.0,-2.11,nan,-42140000.0,nan,-2.332,1.125,nan,62380000.0,0.63,3140000000.0,813.26,0.42,2.72,78410000.0,nan,nan,98940000.0,0.2,12.35,0.35,20.83,13.21,nan,-230460000.0,3404186880
ANIK,Healthcare,Biotechnology,36.74,532727999.99999994,18.954016,32.336205,-69.54,4.2521653,1.8133036,3.461,10.174,22.73,28.21,6.26,10.12,125280000.0,8.87,43.2,85860000.0,42620000.0,1.98,-4.0,28.5,92280000.0,6.5,23890000.0,8.14,6.15,20.69,29590000.0,19130000.0,nan,14200000.0,nan,nan,nan,nan,nan,0.0,28480000.0,433659360
ANIP,Healthcare,Drug Manufacturers—Specialty & Generic,29.07,358463000.0,nan,6.349345,2.92,1.7620621,1.7261233,2.622,12.157,-0.67,2.06,0.57,-0.68,203430000.0,17.12,-5.9,143390000.0,43870000.0,-0.12,1.1685,nan,20410000.0,1.67,213780000.0,106.27,2.0,16.85,33049999.999999996,-25130000.0,nan,12320000.0,nan,nan,nan,nan,nan,0.0,-1450000.0,533376064
ANSS,Technology,Software—Application,301.27,25595000000.0,62.845734,43.462208,7.24,17.02064,7.7732143,17.023,48.652,27.34,30.48,7.25,13.76,1500000000.0,17.74,-3.8,1370000000.0,526169999.99999994,4.76,1.0375,-46.6,718030000.0,8.39,549340000.0,16.68,2.4,38.47,495770000.0,359470000.0,nan,85600000.0,nan,nan,nan,nan,nan,0.0,411130000.0,25598957568
ANTM,Healthcare,Healthcare Plans,263.25,66559000000.0,14.293449,10.459588,0.77,0.60969543,2.0993035,0.584,8.579,4.38,6.31,5.48,15.49,109170000000.0,429.24,20.1,22430000000.0,7430000000.0,18.47,1.0,-1.8,25800000000.0,102.32,23110000000.0,72.91,1.53,125.76,6950000000.0,4059999999.9999995,nan,252140000.0,3.8,1.44,3.35,1.27,1.4,18.11,4780000000.0,63735029760
ANVS,Healthcare,Biotechnology,5.68,38346000.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-21.08,-24.85,nan,nan,nan,nan,nan,nan,nan,nan,11120000.0,1.62,nan,nan,15.27,nan,-1220000.0,-1390000.0,nan,6860000.0,nan,nan,nan,nan,nan,0.0,-1240000.0,28048674
AON,Financial Services,Insurance Brokers,201.59,46279000000.0,28.972315,18.69785,2.24,4.1733804,14.574887,4.925,16.642,14.84,24.63,5.75,41.62,11090000000.0,46.92,2.4,5170000000.0,3280000000.0,6.9,1.0055,17.1,765000000.0,3.31,9290000000.0,285.12,1.01,13.71,2100000000.0,2000000000.0,nan,231530000.0,1.76,0.88,1.76,0.88,1.04,25.29,1650000000.0,54618386432
AOS,Industrials,Specialty Industrial Machinery,50.54,8207000000.000001,25.283018,22.631111,3.39,2.8476603,5.07677,2.737,15.914,11.54,14.48,8.51,19.75,2880000000.0,17.57,-14.9,1180000000.0,495500000.0,2.01,0.9412,-42.1,551700000.0,3.42,391200000.0,24.2,2.06,10.03,488700000.0,386010000.0,nan,135100000.0,0.96,1.92,0.92,1.84,1.32,45.77,332400000.0,7885238272
AOSL,Technology,Semiconductors,10.73,268084999.99999997,nan,12.287471,0.8,0.5900153,0.9247491,1.047,17.016,-0.87,-2.85,-1.08,-4.24,454370000.0,18.44,-2.0,115380000.0,27950000.0,-0.16,2.75,nan,110220000.0,4.39,186900000.0,43.49,1.53,11.56,30290000.0,-35770000.0,nan,25080000.0,nan,nan,nan,nan,nan,0.0,-3950000.0,475584032
APA,Energy,Oil & Gas E&P,13.91,5061000000.0,nan,-13.277227,0.24,0.85988486,nan,2.612,4.443,-135.68,-25.4,-5.32,-185.44,5890000000.0,15.59,-19.4,4630000000.0,3460000000.0,-21.17,0.3939,nan,428000000.0,1.13,9010000000.0,2612.75,0.94,-3.3,2770000000.0,1450000000.0,nan,377430000.0,0.1,0.8,0.77,5.74,3.13,nan,-7990000000.0,15374412800
APAM,Financial Services,Asset Management,34.03,2696000000.0,12.759391,12.567766,-3.89,3.309218,19.661892,2.626,7.012,19.61,36.67,19.86,169.59,814830000.0,15.7,8.5,399010000.0,305180000.0,2.69,1.082,10.4,177400000.0,2.92,296940000.0,200.68,1.98,1.75,319440000.0,232100000.0,nan,60650000.0,2.54,7.76,2.54,7.55,7.93,91.67,139570000.0,2140003968
