Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
IRCP,Real Estate,Real Estate Services,13.0,509780000.0,0.54,6.62,-1.01,nan,0.25,nan,nan,-201.23,0.0,3.18,-41.34,nan,nan,-11.7,6750000000.0,nan,23.8,1.8182,-28.6,nan,nan,nan,66.94,1.05,51.14,nan,nan,nan,31500000.0,0.63,4.94,0.2,1.54,3.32,nan,nan,403240000.0
IRDM,Communication Services,Telecom Services,31.0,4488000000.0,nan,-88.53,-4.51,8.11,2.68,10.41,19.23,-11.15,1.8,0.16,-3.91,553730000.0,4.61,5.9,380130000.0,299700000.0,-0.57,1.0769,nan,171630000.0,1.31,1880000000.0,120.43,0.91,11.89,180620000.0,11820000.0,nan,131090000.0,nan,nan,nan,nan,nan,0.0,-68020000.0,5760000000.0
IRET,Real Estate,REIT—Residential,80.83,956862000.0,34.74,-43.55,8.54,5.09,2.14,9.87,20.26,18.45,9.61,nan,nan,188150000.0,16.0,4.5,101230000.0,91660000.0,2.37,-7.4706,1097.0,8500000.0,0.73,742830000.0,117.87,0.95,38.55,68510000.0,nan,nan,11630000.0,2.8,3.53,3.15,3.92,6.03,nan,41350000.0,1860000000.0
IRIX,Healthcare,Medical Devices,3.63,47134000.0,nan,-8.14,-0.14,1.09,1.96,0.78,-3.51,-23.42,-23.79,-16.14,-35.72,43150000.0,3.16,-5.8,17470000.0,-9560000.0,-0.74,0.7647,nan,12950000.0,0.94,3540000.0,14.75,3.36,1.74,-9780000.0,-7300000.0,nan,13780000.0,nan,nan,nan,nan,nan,0.0,-10110000.0,33530000.0
IRM,Real Estate,REIT—Specialty,31.79,9077000000.0,23.05,26.27,3.86,2.14,6.04,4.59,13.69,9.35,18.2,3.8,22.09,4240000000.0,14.8,0.1,2430000000.0,1420000000.0,1.38,1.0667,63.5,186780000.0,0.65,10460000000.0,661.94,0.66,5.26,959150000.0,214520000.0,nan,287140000.0,2.47,7.78,2.44,7.69,6.31,177.1,396840000.0,19470000000.0
IRMD,Healthcare,Medical Devices,25.51,296316000.0,32.86,20.5,1.63,7.69,5.34,6.57,25.58,25.0,22.45,9.39,19.76,38520000.0,3.41,30.6,29700000.0,9890000.0,0.78,1.5,89.9,46250000.0,4.0,2960000.0,5.32,10.06,4.8,10230000.0,6400000.0,nan,11480000.0,nan,nan,nan,nan,nan,0.0,9630000.0,252980000.0
IRS,Real Estate,Real Estate—Development,5.4,421280000.0,0.35,nan,nan,nan,0.16,nan,nan,-45.21,0.0,0.76,-43.0,nan,nan,12.9,23500000000.0,nan,15.19,nan,-58.7,nan,nan,nan,418.36,1.17,32.56,nan,nan,nan,58100000.0,nan,nan,nan,nan,nan,0.0,nan,314860000.0
IRT,Real Estate,REIT—Residential,15.68,1436000000.0,38.44,65.83,15.8,7.12,2.39,11.8,23.45,18.2,25.41,1.94,5.98,201600000.0,2.26,5.2,107910000.0,101460000.0,0.41,2.8889,1.6,7570000.0,0.08,994950000.0,164.63,0.87,6.6,70570000.0,136220000.0,nan,90890000.0,0.72,4.71,0.72,4.61,7.34,175.61,36690000.0,2380000000.0
IRTC,Healthcare,Medical Instruments & Supplies,89.32,2302000000.0,nan,-58.35,nan,11.67,16.28,11.7,-51.06,-26.08,-24.36,-14.0,-49.81,197250000.0,7.99,42.2,108710000.0,-45190000.0,-2.09,1.85,nan,152720000.0,5.74,130060000.0,91.22,4.07,5.38,-21350000.0,1570000.0,nan,26620000.0,nan,nan,nan,nan,nan,0.0,-51440000.0,2310000000.0
IRWD,Healthcare,Drug Manufacturers—Specialty & Generic,12.18,1999000000.0,nan,19.47,0.34,4.62,nan,5.2,101.44,-9.67,3.36,2.42,nan,432800000.0,2.79,99.7,147140000.0,22180000.0,-0.27,3.6364,nan,139230000.0,0.89,435270000.0,nan,4.88,-0.98,-7580000.0,-42240000.0,nan,156820000.0,nan,nan,nan,nan,nan,0.0,-68760000.0,2250000000.0
ISBC,Financial Services,Banks—Regional,11.96,2912000000.0,16.11,11.69,1.22,4.1,1.07,12.19,nan,27.55,42.28,0.74,6.95,709490000.0,2.71,29.5,709490000.0,nan,0.74,0.95,46.2,174920000.0,0.74,6010000000.0,nan,nan,11.11,nan,nan,nan,247440000.0,0.48,4.03,0.45,3.78,2.43,59.46,195480000.0,8650000000.0
