Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
A,Healthcare,Diagnostics & Research,77.31,24943000000.0,33.29,21.17,2.55,4.76,5.14,4.8,19.77,14.59,19.25,6.83,15.46,5240000000.0,16.78,5.7,2810000000.0,1270000000.0,2.42,1.0,-60.9,1230000000.0,3.95,2460000000.0,50.78,1.64,15.64,749000000.0,670500000.0,nan,310000000.0,0.72,0.93,0.67,0.87,0.92,27.65,764000000.0,25130000000.0
AA,Basic Materials,Aluminum,14.02,2541000000.0,nan,31.07,5.14,0.24,0.62,0.53,3.76,-10.78,7.17,3.04,-12.66,10430000000.0,56.4,-27.2,1920000000.0,1460000000.0,-6.08,1.4091,nan,879000000.0,4.73,1960000000.0,33.32,1.38,22.16,686000000.0,902880000.0,nan,185580000.0,nan,nan,0.36,2.6,nan,0.0,-1120000000.0,5490000000.0
AACG,Consumer Defensive,Education & Training Services,1.0,28381000.0,nan,nan,nan,nan,nan,nan,nan,-163.21,0.0,-9.47,-25.32,nan,nan,4108.0,-2910000.0,nan,nan,nan,nan,nan,nan,nan,6.99,0.52,nan,nan,nan,nan,28380000.0,nan,nan,nan,nan,nan,0.0,nan,25650000.0
AAL,nan,nan,19.05,7876000000.0,4.88,3.16,0.38,0.17,nan,0.82,6.08,3.68,8.5,4.03,nan,45770000000.0,103.23,3.4,12560000000.0,6210000000.0,3.79,1.0088,27.8,3830000000.0,8.98,33439999999.999996,nan,0.45,-0.28,3820000000.0,-17750000.0,nan,428200000.0,0.4,2.1,0.4,2.1,1.05,10.55,1690000000.0,37730000000.0
AAN,Industrials,Rental & Leasing Services,39.59,2563000000.0,83.48,8.28,0.63,0.65,1.47,0.83,6.95,0.8,9.76,7.86,1.8,3950000000.0,58.64,1.0,1840000000.0,471820000.0,0.46,1.0748,nan,57760000.0,0.87,710420000.0,40.89,0.55,26.04,317180000.0,2390000000.0,nan,66739999.99999999,0.16,0.41,0.14,0.37,0.29,31.52,31470000.0,3280000000.0
AAOI,Technology,Semiconductors,8.95,183194000.0,nan,-182.1,-0.82,0.96,0.67,1.38,-10.64,-34.6,-25.54,-6.53,-21.91,190870000.0,9.55,-16.1,46200000.0,-24730000.0,-3.31,0.7826,nan,59980000.0,2.96,142340000.0,51.99,2.11,13.6,-1750000.0,-21960000.0,nan,20120000.0,nan,nan,nan,nan,nan,0.0,-66050000.0,263029999.99999997
AAON,Industrials,Building Products & Equipment,55.15,2896000000.0,54.5,32.7,3.21,6.17,9.98,6.05,31.11,11.44,14.59,12.6,19.91,469330000.0,9.01,9.1,119420000.0,91250000.0,1.02,1.1379,30.3,26800000.0,0.51,nan,nan,3.35,5.57,97920000.0,26660000.0,nan,52100000.0,0.32,0.58,0.32,0.58,0.77,31.37,53710000.0,2840000000.0
AAP,Consumer Cyclical,Specialty Retail,133.45,9066000000.0,19.14,13.2,1.05,0.93,2.54,1.23,12.03,5.01,7.8,4.66,13.72,9710000000.0,137.0,0.4,4260000000.0,995150000.0,6.84,1.2148,79.5,418660000.0,6.09,3240000000.0,91.36,1.27,51.61,866910000.0,275240000.0,nan,69260000.0,1.0,0.75,0.24,0.18,0.17,3.51,486900000.0,11970000000.0
AAPL,Technology,Consumer Electronics,282.28,1275000000000.0,23.13,18.58,1.66,4.76,14.27,4.5,15.43,21.49,24.71,11.58,55.47,267680000000.0,58.99,8.9,98390000000.0,78120000000.0,12.6,1.0967,11.4,107160000000.0,24.49,116750000000.0,130.4,1.6,20.42,73220000000.0,45590000000.0,nan,4380000000.0,3.08,1.13,3.04,1.11,1.6,23.94,57530000000.0,1210000000000.0
AAT,Real Estate,REIT—Diversified,40.91,2525000000.0,49.75,31.14,13.53,6.96,1.92,10.3,18.12,12.61,31.35,2.85,5.74,362580000.0,6.7,20.1,237300000.0,206100000.0,0.85,0.9167,92.5,99740000.0,1.66,1360000000.0,105.46,2.75,21.87,153820000.0,46840000.0,nan,60070000.0,1.2,2.9,1.14,2.75,2.52,135.71,45720000.0,3730000000.0
