Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ADM,Consumer Defensive,Farm Products,41.0,22342000000.0,14.786765,12.224924,-1.66,0.34734693,1.1778142,0.493,12.158,2.39,2.51,2.21,8.08,64319999999.99999,114.35,-2.2,4150000000.0000005,2610000000.0,2.72,1.1636,67.8,4730000000.0,8.52,13490000000.0,70.82,1.51,34.15,-4070000000.0000005,1200000000.0,nan,555500000.0,1.44,3.5,1.41,3.42,3.01,51.84,1540000000.0,31720779776
ADMP,Healthcare,Drug Manufacturers—Specialty & Generic,0.8295,79095000.0,nan,-10.700001,nan,3.6163936,2.377778,2.296,-2.049,-140.33,-125.86,-35.13,-84.1,21870000.0,0.38,-4.9,6310000.0,-24510000.0,-0.529,2.5,nan,10510000.0,0.14,3950000.0,11.88,1.45,0.45,-15850000.0,-7570000.0,nan,73920000.0,nan,nan,nan,nan,nan,0.0,-30690000.0,50214976
ADMS,Healthcare,Drug Manufacturers—Specialty & Generic,2.65,72930000.0,nan,-1.9923077,-0.03,1.2693808,nan,1.689,-1.281,-160.44,-133.66,-26.12,-383.56,57450000.0,2.07,24.1,52170000.0,-75710000.0,-3.313,0.7662,nan,115280000.0,4.09,137120000.0,nan,5.61,-0.56,-77170000.0,-50970000.0,nan,28160000.0,nan,nan,nan,nan,nan,0.0,-92180000.0,97020408
ADNT,Consumer Cyclical,Auto Parts,17.7,1632000000.0,nan,9.099476,-1.61,0.10467806,1.0587876,0.34,8.975,-3.28,1.69,1.55,-18.89,15590000000.0,166.26,-17.0,801000000.0,591000000.0,-5.45,nan,nan,1640000000.0,17.47,4900000000.0,255.32,1.01,16.42,451000000.0,58250000.0,nan,93790000.0,nan,nan,0.28,1.55,nan,0.0,-511000000.0,5304106496
ADP,Industrials,Staffing & Employment Services,147.58,63370000000.0,25.304615,25.959507,2.09,4.294158,11.542074,4.345,17.383,17.15,21.85,4.4,47.13,14760000000.0,34.17,5.7,6390000000.0,3690000000.0,5.83,1.0159,8.9,1710000000.0,3.97,2460000000.0,44.88,1.03,12.77,2980000000.0,2440000000.0,nan,429770000.0,3.64,2.47,3.4,2.3,2.1,58.32,2530000000.0,64126029824
ADPT,Healthcare,Biotechnology,40.4,5183000000.0,nan,-37.082565,-4.26,55.54539,9.279155,48.7,-53.476,-87.47,-99.63,-7.8,-19.44,93310000.0,0.96,65.1,-7910000.0,-84980000.0,-0.85,1.25,nan,555170000.0,4.38,38050000.0,6.9,7.5,4.36,-104500000.0,-43260000.0,nan,128229999.99999999,nan,nan,nan,nan,nan,0.0,-82330000.0,4544420352
ADRO,Healthcare,Biotechnology,2.85,238605000.0,nan,-3.277778,-0.49,8.74972,3.9972901,2.218,-0.901,-243.93,-263.56,-14.01,-76.04,27270000.0,0.34,254.2,-48610000.0,-67110000.0,-0.828,0.6923,nan,202920000.0,2.51,33020000.000000004,55.42,9.13,0.74,-62160000.0,-40980000.0,nan,80880000.0,nan,nan,nan,nan,nan,0.0,-66519999.99999999,60488716
ADS,Financial Services,Credit Services,41.63,1911000000.0,13.072661,3.13928,1.01,0.33946872,1.7567981,3.301,19.036,2.82,15.05,1.97,25.51,5630000000.0,115.7,3.6,1260000000.0,976100000.0,3.07,0.2698,-79.9,4460000000.0,93.57,21130000000.0,1942.39,2.02,22.84,1180000000.0,6550000000.0,nan,47630000.0,0.84,1.98,2.52,5.93,nan,29.58,414800000.0,18581434368
ADSK,Technology,Software—Application,239.05,53931000000.0,180.38123,45.732338,1.88,15.748642,nan,15.929,97.078,8.91,13.73,5.68,nan,3420000000.0,15.59,20.4,2980000000.0,561900000.0,1.36,1.0625,nan,1470000000.0,6.69,2080000000.0,nan,0.79,-0.63,1520000000.0,965790000.0,nan,219200000.0,nan,nan,nan,nan,nan,0.0,305200000.0,54547861504
ADSW,Industrials,Waste Management,30.16,2721000000.0,nan,88.73529,10.92,1.6736251,2.9419794,2.804,11.768,-0.42,5.65,1.62,-0.75,1630000000.0,18.19,0.7,564400000.0,387400000.0,-0.08,1.0,nan,31000000.0,0.34,1870000000.0,202.47,0.67,10.26,272400000.0,79040000.0,nan,90180000.0,nan,nan,nan,nan,nan,0.0,-6900000.0,4558808576
