Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ARVN,Healthcare,Biotechnology,33.64,1322000000.0,nan,-12.28,nan,29.249851,6.169163,23.211,-18.345,-171.74,-130.8,-15.76,-45.74,45200000.0,1.3,55.4,42980000.0,-57190000.0,-2.23,0.9333,nan,262829999.99999997,6.71,4740000.0,2.24,8.15,5.47,-44840000.0,-10860000.0,nan,39150000.0,nan,nan,nan,nan,nan,0.0,-77630000.0,1049112128
ARW,Technology,Electronics & Computer Distribution,66.37,5210000000.0,nan,8.973577,22.64,0.18512276,1.1337568,0.274,8.412,-1.05,2.58,2.82,-5.77,28140000000.0,341.86,-10.8,3300000000.0,915410000.0,-3.59,0.8899,-64.8,201000000.0,2.56,2650000000.0,57.01,1.46,58.41,1650000000.0,1600000000.0,nan,78670000.0,nan,nan,nan,nan,nan,0.0,-295320000.0,7699992064
ARWR,Healthcare,Biotechnology,44.63,4571000000.0,488.23154,-46.306496,-11.82,32.89397,9.249856,30.288,718.623,6.86,0.82,0.16,2.75,138970000.0,1.43,-51.1,168800000.0,5860000.0,0.09,1.8182,nan,307610000.0,3.02,14870000.0,3.01,5.9,4.86,-26780000.0,-28300000.0,nan,101770000.0,nan,nan,nan,nan,nan,0.0,9530000.0,4209151744
ASC,Industrials,Marine Shipping,4.55,152173000.0,nan,9.16,0.09,0.65318793,0.45882586,2.213,9.238,-3.09,10.24,1.88,-2.15,232970000.0,7.03,4.7,66640000.0,55800000.0,-0.217,1.4286,nan,64470000.0,1.94,428100000.0,129.07,1.55,9.98,30820000.0,35090000.0,nan,33229999.999999996,0.05,0.93,0.05,1.09,nan,nan,-7190000.0,515470528
ASGN,Industrials,Staffing & Employment Services,63.45,3305000000.0,18.315392,14.605569,1.65,0.8281442,2.3569717,1.114,10.749,4.6,8.13,6.96,13.99,3990000000.0,75.51,7.2,1130000000.0,413600000.0,3.44,1.2857,25.5,64000000.0,1.22,1170000000.0,83.43,2.19,26.71,333300000.0,242680000.0,nan,52440000.0,nan,nan,nan,nan,nan,0.0,183700000.0,4445749760
ASH,Basic Materials,Chemicals,68.97,4102999999.9999995,nan,21.964403,2.04,1.7146465,1.3755016,2.499,11.843,-3.05,10.74,2.15,-15.48,2390000000.0,39.23,-8.5,814000000.0,505000000.0,-1.25,1.037,nan,353000000.0,5.84,2160000000.0,72.41,1.69,49.34,210000000.0,678630000.0,nan,60460000.0,1.1,1.59,1.1,1.59,1.44,nan,-491000000.0,5980884992
ASIX,Basic Materials,Chemicals,11.3,310848000.0,10.611855,4.6443515,0.93,0.24186514,0.761944,0.587,6.769,2.32,4.22,2.84,7.19,1290000000.0,46.06,-3.9,137590000.0,111520000.0,1.05,1.9375,-57.5,30750000.0,1.1,466360000.0,114.35,1.18,14.57,98030000.0,-76650000.0,nan,28000000.0,nan,nan,nan,nan,nan,0.0,29750000.0,754858368
ASM,Basic Materials,Silver,0.84,64334999.99999999,nan,5.4366665,nan,2.0010178,1.1922514,1.929,-4770.632,-96.68,-11.66,-2.66,-3.14,32150000.0,0.44,6.0,-270000.0,-13000.0,-0.424,-1.0,nan,6700000.0,0.09,6140000.0,11.61,2.38,0.68,3870000.0,-1730000.0,nan,77270000.0,nan,nan,nan,nan,nan,0.0,-2029999.9999999998,62018216
ASML,Technology,Semiconductor Equipment & Materials,388.83,168625000000.0,56.184795,34.57029,2.03,nan,12.76702,nan,nan,21.84,0.0,8.26,21.46,nan,nan,9.5,5280000000.0,nan,6.96,0.763,9.9,nan,nan,nan,30.88,2.71,30.62,nan,nan,nan,425660000.0,2.92,0.76,1.63,0.43,0.95,50.39,nan,160066387968
ASND,nan,nan,146.5,7153000000.0,nan,-30.093494,-0.95,nan,17.56138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7082709504
ASPN,Industrials,Building Products & Equipment,6.21,161030000.0,nan,-35.617645,nan,1.1511824,2.2883599,1.141,-153.497,-8.39,-8.07,-6.96,-17.37,139880000.0,5.73,1.8,26280000.0,-1040000.0,-0.48,0.5909,nan,11790000.0,0.44,5210000.0,7.4,2.55,2.65,604000.0,3830000.0,nan,26590000.0,nan,nan,nan,nan,nan,0.0,-11730000.0,159637344
ASUR,Technology,Software—Application,6.74,101872000.0,3.2479918,23.962961,1.48,1.4210678,0.74659586,1.587,-25.525,43.42,-24.92,-3.28,-34.21,71690000.0,4.6,-7.2,43310000.0,-4460000.0,1.99,1.3125,nan,20780000.0,1.32,32380000.000000004,23.74,1.11,8.67,-8100000.0,-6130000.0,nan,15750000.0,nan,nan,nan,nan,nan,0.0,-40620000.0,113790704
ASX,Technology,Semiconductors,4.67,10224000000.0,15.048387,11.961539,0.43,nan,1.5285059,nan,nan,4.44,0.0,3.11,8.97,nan,nan,9.6,64310000000.0,nan,0.31,1.2,90.8,nan,nan,nan,107.93,1.25,3.05,nan,nan,nan,2130000000.0,0.16,3.43,0.29,6.15,4.06,63.37,nan,9909122048
AT,Utilities,Utilities—Independent Power Producers,2.03,182815000.0,nan,9.404762,0.41,0.64966273,nan,3.246,8.809,-7.82,14.18,2.62,-13.67,281400000.0,2.59,-0.3,132300000.00000001,103700000.0,-0.206,2.75,231.5,47800000.0,0.51,606500000.0,452.61,0.94,-0.33,123900000.0,41420000.0,nan,92180000.0,nan,nan,0.02,0.8,nan,0.0,-22000000.0,913504704
ATCX,Industrials,Engineering & Construction,7.3,43169000.0,nan,nan,nan,0.0909313,nan,0.753,15.035,-2.74,0.86,nan,-17.17,474740000.0,82.32,3.5,211310000.0,23770000.0,nan,-0.2222,nan,18920000.0,3.28,291680000.0,1639.87,2.62,nan,18350000.0,nan,nan,5770000.0,nan,nan,nan,nan,nan,0.0,5790000.0,357437568
ATEC,Healthcare,Medical Devices,4.68,288219000.0,nan,-6.617647,-0.38,2.4222703,10.368664,2.86,-10.331,-54.42,-34.62,-18.84,-154.28,118990000.0,2.1,22.6,77590000.0,-32939999.999999996,-1.144,1.65,nan,27470000.0,0.43,55860000.0,109.47,2.4,0.43,-42230000.0,-20580000.0,nan,64050000.0,nan,nan,nan,nan,nan,0.0,-64709999.99999999,340303680
ATI,Industrials,Metal Fabrication,9.84,1221000000.0,5.2448316,40.166668,16.98,0.29969388,0.5846676,0.593,5.339,6.47,7.79,3.51,13.09,4070000000.0000005,32.33,-4.9,637800000.0,452600000.0,1.84,2.0,40.7,639000000.0,5.05,1700000000.0,77.75,2.37,16.49,244700000.0,235420000.0,nan,126630000.0,nan,nan,0.0,0.0,nan,0.0,263700000.0,2416537344
