Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AEG,Financial Services,Insurance—Diversified,2.51,4833000000.0,nan,nan,nan,nan,nan,nan,nan,1.93,0.0,0.21,5.27,nan,nan,3200.1,4960000000.0,nan,1.092,nan,318.8,nan,nan,nan,60.9,2.16,13.54,nan,nan,nan,2009999999.9999998,nan,nan,0.33,12.21,5.86,53.71,nan,nan
AEGN,Industrials,Engineering & Construction,14.93,445730000.0,nan,nan,nan,nan,nan,nan,nan,-1.72,4.93,3.77,-4.3,1210000000.0,38.99,-7.3,248570000.0,96050000.0,-0.67,0.975,nan,64870000.00000001,2.11,353410000.0,81.23,1.92,13.93,78810000.0,51750000.0,nan,30800000.0,nan,nan,nan,nan,nan,0.0,-20890000.0,nan
AEIS,Industrials,Electrical Equipment & Parts,50.53,1901000000.0,nan,nan,nan,nan,nan,nan,nan,8.23,9.08,3.81,8.8,788950000.0,20.61,119.4,327830000.0,97750000.0,1.69,1.2609,-47.1,349060000.0,9.09,447880000.0,66.13,2.71,17.64,48390000.0,-75890000.0,nan,38420000.0,nan,nan,nan,nan,nan,0.0,56460000.0,nan
AEL,Financial Services,Insurance—Life,20.02,1788000000.0,nan,nan,nan,nan,nan,nan,nan,7.1,10.38,0.34,7.06,3470000000.0,38.04,nan,1970000000.0,363980000.0,2.68,1.3173,309.0,2290000000.0,25.12,658380000.0,14.41,0.35,50.16,3350000000.0,2300000000.0,nan,91290000.0,0.3,1.4,0.3,1.4,1.0,11.19,246090000.0,nan
AEM,Basic Materials,Gold,51.78,12525000000.0,nan,nan,nan,nan,nan,nan,nan,18.96,33.79,6.33,9.8,2490000000.0,10.53,40.0,1260000000.0,1040000000.0,1.99,1.0278,nan,423270000.0,1.76,1840000000.0,36.01,1.54,21.33,881690000.0,-201160000.0,nan,240850000.0,0.8,1.51,0.55,1.04,0.97,27.64,473170000.0,nan
AEMD,Healthcare,Medical Devices,1.51,13861000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-1005.44,-68.29,-178.97,523460.00000000006,0.31,nan,229620.0,-5240000.0,-3.708,0.2718,nan,4059999.9999999995,0.44,164410.0,4.32,5.31,0.82,-4970000.0,-2640000.0,nan,9360000.0,nan,nan,nan,nan,nan,0.0,-6230000.0,nan
AEO,Consumer Cyclical,Apparel Retail,8.63,1388000000.0,nan,nan,nan,nan,nan,nan,nan,4.44,7.38,7.6,15.09,4310000000.0,25.39,5.7,1520000000.0,495220000.0,1.12,1.0278,-93.7,416930000.0,2.49,1600000000.0,128.29,1.39,7.47,415420000.0,88330000.0,nan,167200000.0,0.28,2.89,0.55,5.78,3.16,49.11,191260000.0,nan
AEP,Utilities,Utilities—Regulated Electric,85.08,41601000000.0,nan,nan,nan,nan,nan,nan,nan,12.35,18.43,2.48,9.82,15560000000.0,31.52,-4.9,6500000000.0,5160000000.0,3.88,1.0345,-57.8,449500000.0,0.91,30840000000.0,154.36,0.4,39.73,4269999999.9999995,-1830000000.0,nan,494830000.0,2.8,3.25,2.71,3.14,3.36,69.85,1920000000.0,nan
AER,Industrials,Airports & Air Services,23.28,3034000000.0,nan,nan,nan,nan,nan,nan,nan,23.21,54.8,3.89,12.78,4940000000.0,36.69,3.1,2970000000.0,2730000000.0,8.43,1.2,33.1,1130000000.0,8.77,29630000000.0,315.86,1.16,72.08,3110000000.0,-2420000000.0,nan,131639999.99999999,nan,nan,nan,nan,nan,0.0,1150000000.0,nan
AERI,Healthcare,Drug Manufacturers—Specialty & Generic,15.38,695452000.0,nan,nan,nan,nan,nan,nan,nan,-285.57,-268.27,-31.77,-101.12,69890000.0,1.54,70.6,42290000.0,-169380000.0,-4.39,1.2468,nan,309190000.0,6.66,206260000.0,123.54,4.5,3.59,-150430000.0,-103740000.0,nan,46460000.0,nan,nan,nan,nan,nan,0.0,-199580000.0,nan
AES,Utilities,Utilities—Diversified,13.31,8496000000.0,nan,nan,nan,nan,nan,nan,nan,2.97,20.96,4.03,8.71,10190000000.0,15.35,-7.3,2350000000.0,3180000000.0,0.45,1.0606,nan,1430000000.0,2.15,20450000000.0,386.65,1.03,4.51,2390000000.0,-443250000.0,nan,664770000.0,0.57,4.09,0.55,3.9,3.61,121.33,302000000.0,nan
AESE,Communication Services,Entertainment,2.5,49387000.0,nan,nan,nan,nan,nan,nan,nan,-64.2,-56.05,-13.34,-49.06,26070000.0,1.44,19.5,15610000.0,-7850000.0,-0.758,2.6667,nan,8440000.0,0.35,13830000.0,31.28,0.63,2.15,-10060000.0,-39030000.0,nan,23930000.0,nan,nan,nan,nan,nan,0.0,-16739999.999999998,nan
AEY,Technology,Electronics & Computer Distribution,2.81,26745000.0,nan,nan,nan,nan,nan,nan,nan,-9.6,-6.79,-6.47,-14.84,62270000.0,6.01,105.0,9090000.0,-2630000.0,-0.578,nan,nan,608110.0,0.06,7030000.0,25.33,2.06,2.68,-5060000.0,4400000.0,nan,10440000.0,nan,nan,nan,nan,nan,0.0,-4550000.0,nan
AEYE,Technology,Software—Application,5.04,43673000.0,nan,nan,nan,nan,nan,nan,nan,-72.3,-72.62,-53.53,-209.24,10770000.0,1.33,100.2,6380000.0,-7370000.0,-0.967,0.5333,nan,1970000.0,0.22,968450.0,61.9,0.83,0.18,-5620000.0,-2550000.0,nan,8880000.0,nan,nan,nan,nan,nan,0.0,-7840000.0,nan
AEZS,Healthcare,Biotechnology,0.89,20836000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-1825.75,-26.99,nan,532000.0,0.03,-98.7,122000.0,-9680000.0,-0.35,0.1176,nan,7840000.0,0.33,907000.0,nan,1.93,-0.12,-10720000.0,-5460000.0,nan,23470000.0,nan,nan,nan,nan,nan,0.0,-6040000.0,nan
AFG,Financial Services,Insurance—Property & Casualty,72.17,6357000000.0,nan,nan,nan,nan,nan,nan,nan,11.19,16.04,1.2,15.46,8020000000.0,89.18,27.3,1680000000.0,1540000000.0,9.85,1.0045,nan,2480000000.0,27.42,2750000000.0,43.93,0.94,69.42,2460000000.0,4410000000.0,nan,89860000.0,1.8,2.38,1.65,2.18,1.43,16.75,897000000.0,nan
AFI,Industrials,Building Products & Equipment,1.6,33034000.0,nan,nan,nan,nan,nan,nan,nan,-9.34,-10.07,-6.52,-20.9,626300000.0,25.97,-8.1,85300000.0,-17000000.0,-2.426,1.7213,nan,27100000.0,1.26,48700000.0,18.15,1.77,12.47,-6000000.0,-25090000.0,nan,21500000.0,nan,nan,nan,nan,nan,0.0,-68900000.0,nan
AFIN,Real Estate,REIT—Diversified,6.92,764206000.0,nan,nan,nan,nan,nan,nan,nan,1.38,19.54,1.08,0.25,299740000.0,2.82,1.5,216380000.0,174390000.0,-0.03,-0.12,nan,81900000.0,0.76,1660000000.0,97.72,5.29,15.53,105570000.0,151240000.0,nan,108470000.0,0.85,12.57,1.1,15.3,nan,nan,-3100000.0,nan
