Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
AN,Consumer Cyclical,Auto & Truck Dealerships,37.47,3363000000.0,27.821068,9.072942,3.6,0.15998434,1.1812278,0.447,9.894,0.6,3.64,4.45,4.49,21020000000.0,233.63,-6.3,3520000000.0,949500000.0,1.39,1.3788,nan,411000000.0,4.71,6510000000.0,228.71,0.95,32.64,623200000.0,646460000.0,nan,87220000.0,nan,nan,nan,nan,nan,0.0,126500000.0,9394315264
ANH,Real Estate,REIT—Mortgage,1.72,170990000.0,nan,6.9128,-0.83,-0.82183576,0.63466763,-16.4,nan,0.0,106.4,-4.98,-45.37,-208060000.0,-2.11,nan,-42140000.0,nan,-2.332,1.125,nan,62380000.0,0.63,3140000000.0,813.26,0.42,2.72,78410000.0,nan,nan,98940000.0,0.2,11.63,0.35,20.35,13.21,nan,-230460000.0,3412102144
ANSS,Technology,Software—Application,301.42,26091000000.0,64.064735,44.305233,7.16,17.350784,7.9239893,17.058,48.749,27.34,30.48,7.25,13.76,1500000000.0,17.74,-3.8,1370000000.0,526169999.99999994,4.76,1.0375,-46.6,718030000.0,8.39,549340000.0,16.68,2.4,38.47,495770000.0,359470000.0,nan,85600000.0,nan,nan,nan,nan,nan,0.0,411130000.0,25650313216
ANTM,Healthcare,Healthcare Plans,266.52,67459000000.0,14.486736,10.626291,0.84,0.6179402,2.1276917,0.597,8.767,4.38,6.31,5.48,15.49,109170000000.0,429.24,20.1,22430000000.0,7430000000.0,18.47,1.0,-1.8,25800000000.0,102.32,23110000000.0,72.91,1.53,125.76,6950000000.0,4059999999.9999995,nan,252140000.0,3.8,1.41,3.35,1.25,1.4,18.11,4780000000.0,65129230336
ANVS,Healthcare,Biotechnology,9.15,46097000.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-21.08,-24.85,nan,nan,nan,nan,nan,nan,nan,nan,11120000.0,1.62,nan,nan,15.27,nan,-1220000.0,-1390000.0,nan,6860000.0,nan,nan,nan,nan,nan,0.0,-1240000.0,15220952
AON,Financial Services,Insurance Brokers,192.2,44590000000.0,27.96927,18.825367,2.17,4.0211163,14.070293,4.793,16.195,14.84,24.63,5.75,41.62,11090000000.0,46.92,2.4,5170000000.0,3280000000.0,6.9,1.0055,17.1,765000000.0,3.31,9290000000.0,285.12,1.01,13.71,2100000000.0,2000000000.0,nan,231080000.0,1.76,0.91,1.76,0.91,1.04,25.29,1650000000.0,53150998528
AOSL,Technology,Semiconductors,10.74,273600000.0,nan,12.686046,0.78,0.60215217,0.9437716,1.075,17.483,-0.87,-2.85,-1.08,-4.24,454370000.0,18.44,-2.0,115380000.0,27950000.0,-0.16,2.75,nan,110220000.0,4.39,186900000.0,43.49,1.53,11.56,30290000.0,-35770000.0,nan,25080000.0,nan,nan,nan,nan,nan,0.0,-3950000.0,488624576
APAM,Financial Services,Asset Management,32.14,2558000000.0,12.104872,12.519231,-3.87,3.1394646,18.653296,2.634,7.032,19.61,36.67,19.86,169.59,814830000.0,15.7,8.5,399010000.0,305180000.0,2.69,1.082,10.4,177400000.0,2.92,296940000.0,200.68,1.98,1.75,319440000.0,232100000.0,nan,60650000.0,2.54,7.76,2.54,7.76,7.93,91.67,139570000.0,2146068608
APD,Basic Materials,Chemicals,251.85,58265000000.0,30.13651,26.865072,3.08,6.489593,5.123616,6.324,16.616,21.66,25.29,7.32,17.33,8980000000.0,40.66,1.3,2940000000.0,3420000000.0,8.75,0.9903,13.4,2250000000.0,10.2,3710000000.0,31.61,2.6,51.49,2920000000.0,388020000.0,nan,220860000.0,5.36,2.15,4.82,1.94,2.34,54.65,1960000000.0,56777428992
APDN,Industrials,Security & Protection Services,8.07,37658000.0,nan,-5.331126,nan,7.666058,4.4921875,6.341,-3.757,-169.31,-174.85,-69.03,-254.8,4910000.0,2.38,-29.0,4510000.0,-8289999.999999999,-4.18,1.026,nan,8660000.0,1.86,1490000.0,20.44,5.39,1.79,-8210000.000000001,-4840000.0,nan,4680000.0,nan,nan,nan,nan,nan,0.0,-8630000.0,31148120
