Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ALTA,Financial Services,Banks—Regional,20.8,406572000.0,9.20851,12.089385,1.32,3.39614,1.195316,2.056,nan,37.25,48.75,1.88,13.9,119720000.0,6.35,5.6,118100000.0,nan,2.35,1.2128,2.6,157630000.0,8.39,nan,nan,nan,18.1,41880000.0,nan,nan,18790000.0,0.56,2.61,0.54,2.51,1.32,22.13,44590000.0,246126480
ALTR,Technology,Software—Infrastructure,39.0,2845000000.0,nan,144.62962,4.91,6.152068,7.9856853,6.122,115.414,-3.14,0.55,0.25,-4.42,462520000.0,6.42,2.8,326320000.0,24530000.0,-0.2,1.1429,-53.7,247140000.0,3.39,207640000.0,58.3,2.37,4.89,34110000.0,43480000.0,nan,41820000.0,nan,nan,nan,nan,nan,0.0,-14530000.0,2831443712
ALV,Consumer Cyclical,Auto Parts,65.95,5805000000.0,13.648123,11.935369,3.41,0.7062252,2.8581257,0.91,5.79,5.17,11.47,8.57,21.21,8220000000.000001,94.23,-15.1,1580000000.0,1290000000.0,4.87,1.0233,-32.9,907200000.0,10.39,2680000000.0,130.99,1.49,23.26,642800000.0,323380000.0,nan,87320000.0,nan,nan,2.48,3.8,2.54,50.92,424900000.0,7481619968
ALX,Real Estate,REIT—Retail,247.71,1256000000.0,26.915752,18.9093,nan,5.617101,5.34479,8.602,15.025,20.92,43.2,4.47,18.17,223680000.0,43.7,-4.7,136610000.0,128060000.0,9.14,0.2673,-74.4,438340000.0,85.83,1120000000.0,475.54,14.59,46.03,103020000.0,74020000.0,nan,5110000.0,18.0,7.39,18.0,7.39,4.53,196.94,46780000.0,1924081408
ALXN,Healthcare,Biotechnology,113.75,25079000000.0,10.722243,9.715141,0.82,4.735969,2.1374664,4.827,9.364,44.83,44.97,9.26,22.13,5300000000.0,23.78,26.7,4600000000.0,2730000000.0,10.59,1.1882,-5.2,2360000000.0,10.7,2850000000.0,24.24,4.35,53.13,2200000000.0,1540000000.0,nan,220830000.0,nan,nan,nan,nan,nan,0.0,2370000000.0,25563871232
AMAG,Healthcare,Biotechnology,8.16,283779000.0,nan,43.578945,0.69,0.88512695,1.0757438,1.421,-4.686,-115.05,-35.97,-7.89,-83.98,320610000.0,9.45,-9.4,178900000.0,-97200000.0,-10.87,10.0,nan,124740000.0,3.64,304540000.0,115.47,1.54,7.7,-82400000.0,-89730000.0,nan,34270000.0,nan,nan,nan,nan,nan,0.0,-368860000.0,455517728
AMBC,Financial Services,Insurance—Specialty,14.14,642279000.0,nan,-12.2,-0.36,2.9598126,0.6409905,40.226,-2182.281,-208.76,-127.19,-1.24,-33.21,217000000.0,4.72,nan,348000000.0,-4000000.0,-9.85,10.8491,nan,732000000.0,15.99,8770000000.0,825.61,0.8,21.89,-303000000.0,-29640000.0,nan,45780000.0,nan,nan,nan,nan,nan,0.0,-453000000.0,8729123840
AMBO,Consumer Defensive,Education & Training Services,2.01,38796000.0,6.766917,nan,nan,nan,1.1214952,nan,nan,-17.12,0.0,-3.81,-47.11,nan,nan,2.5,195010000.0,nan,0.266,nan,nan,nan,nan,nan,164.78,0.66,1.61,nan,nan,nan,21760000.0,nan,nan,nan,nan,nan,0.0,nan,38389616
AMCX,Communication Services,Broadcasting,23.62,1208000000.0,4.300796,3.6111975,-0.34,0.4013927,1.9955311,1.324,4.713,10.16,24.64,8.56,38.19,3010000000.0,53.83,-6.4,1590000000.0,845600000.0,5.4,0.7989,-52.1,704130000.0,13.53,3150000000.0,331.66,2.16,11.64,510470000.0,1790000000.0,nan,40560000.0,nan,nan,nan,nan,nan,0.0,305760000.0,3985608192
AMG,Financial Services,Asset Management,74.78,3505000000.0,18.318518,5.869462,-1.54,1.5902642,1.1750823,2.7,7.422,9.12,31.58,5.74,11.11,2200000000.0,44.54,-6.6,1300000000.0,801600000.0,4.05,1.026,nan,646800000.0,13.69,2049999999.9999998,50.01,914.58,63.14,1030000000.0,680260000.0,nan,47240000.0,0.97,1.36,1.28,1.76,nan,33.25,200900000.0,5949504512
