Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ADRO,Healthcare,Biotechnology,3.03,244128000.0,nan,nan,nan,nan,nan,nan,nan,-243.93,-263.56,-14.01,-76.04,27270000.0,0.34,254.2,-48610000.0,-67110000.0,-0.828,1.1429,nan,202920000.0,2.51,33020000.000000004,55.42,9.13,0.74,-62160000.0,-40980000.0,nan,80840000.0,nan,nan,nan,nan,nan,0.0,-66519999.99999999,nan
ADS,Financial Services,Credit Services,44.74,2171000000.0,nan,nan,nan,nan,nan,nan,nan,2.82,15.05,1.97,25.51,5630000000.0,115.7,3.6,1260000000.0,976100000.0,3.07,0.2698,-79.9,4460000000.0,93.57,21130000000.0,1942.39,2.02,22.84,1180000000.0,6550000000.0,nan,47630000.0,0.84,1.92,2.52,5.77,nan,29.34,414800000.0,nan
ADSK,Technology,Software—Application,182.93,40461000000.0,nan,nan,nan,nan,nan,nan,nan,6.55,11.45,4.3,nan,3270000000.0,14.9,22.0,2980000000.0,467700000.0,0.96,1.0337,103.7,1840000000.0,8.4,2540000000.0,nan,0.83,-0.63,1420000000.0,908060000.0,nan,219520000.0,nan,nan,nan,nan,nan,0.0,214500000.0,nan
ADSW,Industrials,Waste Management,32.4,2932000000.0,nan,nan,nan,nan,nan,nan,nan,-0.41,5.92,1.7,-0.72,1620000000.0,18.23,1.4,564400000.0,392900000.0,-0.07,0.5714,nan,12500000.0,0.14,1900000000.0,205.61,0.63,10.29,280200000.0,130199999.99999999,nan,89900000.0,nan,nan,nan,nan,nan,0.0,-6600000.0,nan
ADT,Industrials,Security & Protection Services,5.57,4312000000.0,nan,nan,nan,nan,nan,nan,nan,-8.27,6.43,1.24,-11.45,5130000000.0,6.86,9.5,3740000000.0,2320000000.0,-0.57,1.3478,nan,48740000.0,0.06,9910000000.0,311.09,0.56,4.17,1870000000.0,574720000.0,nan,770150000.0,0.14,2.51,0.14,2.53,nan,nan,-424150000.0,nan
ADTN,Technology,Communication Equipment,10.19,553927000.0,nan,nan,nan,nan,nan,nan,nan,-10.0,-5.91,-3.34,-12.82,530059999.99999994,11.08,-17.3,219950000.0,-13570000.0,-1.11,0.5385,nan,107020000.0,2.22,33090000.000000004,8.7,2.84,7.92,-2470000.0,-2860000.0,nan,48080000.0,0.36,3.57,0.36,3.51,2.38,nan,-52980000.0,nan
ADUS,Healthcare,Medical Care Facilities,85.16,1294000000.0,nan,nan,nan,nan,nan,nan,nan,3.33,5.48,3.9,5.52,598150000.0,45.32,23.3,138000000.0,42100000.0,1.46,1.069,34.0,239610000.0,15.55,78700000.0,16.75,5.07,30.5,16610000.0,4790000.0,nan,15560000.0,nan,nan,nan,nan,nan,0.0,20360000.0,nan
ADVM,Healthcare,Biotechnology,20.54,1575000000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-27418.0,-19.64,-34.29,250000.0,0.0,-100.0,-40170000.0,-66970000.0,-1.01,1.0,nan,166040000.0,2.08,32450000.000000004,18.55,9.06,2.6,-49170000.0,-52120000.0,nan,79680000.0,nan,nan,nan,nan,nan,0.0,-64489999.99999999,nan
ADXS,Healthcare,Biotechnology,0.72,43178000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-2849.67,-41.98,-94.34,1200000.0,0.04,-100.0,20880000.0,-32720000.0,-1.382,0.7895,nan,34160000.0,0.57,6640000.0,15.99,9.26,0.69,-31970000.0,-24690000.0,nan,60250000.0,nan,nan,nan,nan,nan,0.0,-37290000.0,nan
AEE,Utilities,Utilities—Regulated Electric,70.78,17270000000.0,nan,nan,nan,nan,nan,nan,nan,14.67,24.03,3.02,10.44,5650000000.0,22.99,-7.2,2740000000.0,2360000000.0,3.35,1.2258,38.2,16000000.0,0.06,9830000000.0,119.9,0.57,32.73,2170000000.0,-504000000.0,nan,246740000.0,1.98,2.84,1.92,2.75,3.08,57.31,828000000.0,nan
AEG,Financial Services,Insurance—Diversified,2.39,4894000000.0,nan,nan,nan,nan,nan,nan,nan,1.93,0.0,0.21,5.27,nan,nan,3200.1,4960000000.0,nan,1.092,nan,318.8,nan,nan,nan,60.9,2.16,13.54,nan,nan,nan,2009999999.9999998,nan,nan,0.33,14.05,6.01,53.71,nan,nan
AEGN,Industrials,Engineering & Construction,13.75,428800000.0,nan,nan,nan,nan,nan,nan,nan,-1.51,5.15,3.89,-3.83,1220000000.0,39.65,3.8,248570000.0,99710000.0,-0.6,3.0,nan,73210000.0,2.39,381720000.0,90.84,2.14,13.46,77290000.0,56390000.0,nan,30680000.0,nan,nan,nan,nan,nan,0.0,-18520000.0,nan
AEIS,Industrials,Electrical Equipment & Parts,61.23,2305000000.0,nan,nan,nan,nan,nan,nan,nan,8.23,9.08,3.81,8.8,788950000.0,20.61,119.4,327830000.0,97750000.0,1.69,1.2609,-47.1,349060000.0,9.09,447880000.0,66.13,2.71,17.64,48390000.0,-75890000.0,nan,38420000.0,nan,nan,nan,nan,nan,0.0,56460000.0,nan
AEL,Financial Services,Insurance—Life,18.95,1850000000.0,nan,nan,nan,nan,nan,nan,nan,7.1,10.38,0.34,7.06,3470000000.0,38.04,nan,1970000000.0,363980000.0,2.68,1.3173,309.0,2290000000.0,25.12,658380000.0,14.41,0.35,50.16,3350000000.0,2300000000.0,nan,91520000.0,0.3,1.57,0.3,1.69,1.01,11.19,246090000.0,nan
AEM,Basic Materials,Gold,62.58,15855000000.0,nan,nan,nan,nan,nan,nan,nan,15.74,31.13,5.82,8.63,2630000000.0,11.05,26.2,1260000000.0,942160000.0,1.73,1.2778,nan,1340000000.0,5.57,2820000000.0,55.96,2.76,20.97,896360000.0,-82890000.0,nan,240330000.0,0.8,1.26,0.62,0.99,0.97,35.92,414570000.0,nan
AEMD,Healthcare,Medical Devices,1.35,12455000.0,nan,nan,nan,nan,nan,nan,nan,0.0,-1005.44,-68.29,-178.97,523460.00000000006,0.31,nan,229620.0,-5240000.0,-3.708,0.2718,nan,4059999.9999999995,0.44,164410.0,4.32,5.31,0.82,-4970000.0,-2640000.0,nan,9360000.0,nan,nan,nan,nan,nan,0.0,-6230000.0,nan
AEO,Consumer Cyclical,Apparel Retail,7.6,1250000000.0,nan,nan,nan,nan,nan,nan,nan,4.44,7.38,7.6,15.09,4310000000.0,25.39,5.7,1520000000.0,495220000.0,1.12,1.0278,-93.7,416930000.0,2.49,1600000000.0,128.29,1.39,7.47,415420000.0,88330000.0,nan,165500000.0,0.14,1.85,0.55,7.4,3.22,49.11,191260000.0,nan
