Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ADMS,Healthcare,Drug Manufacturers—Specialty & Generic,2.69,81377000.0,nan,-2.1407409,-0.03,1.4164134,nan,1.762,-1.337,-160.44,-133.66,-26.12,-383.56,57450000.0,2.07,24.1,52170000.0,-75710000.0,-3.313,0.7662,nan,115280000.0,4.09,137120000.0,nan,5.61,-0.56,-77170000.0,-50970000.0,nan,28160000.0,nan,nan,nan,nan,nan,0.0,-92180000.0,101244136
ADNT,Consumer Cyclical,Auto Parts,17.22,1676000000.0,nan,9.596774,-1.68,0.10750883,1.08742,0.342,9.032,-3.28,1.69,1.55,-18.89,15590000000.0,166.26,-17.0,801000000.0,591000000.0,-5.45,nan,nan,1640000000.0,17.47,4900000000.0,255.32,1.01,16.42,451000000.0,58250000.0,nan,93790000.0,nan,nan,0.28,1.63,nan,0.0,-511000000.0,5337903104
ADP,Industrials,Staffing & Employment Services,154.33,65416000000.0,26.121504,26.656744,2.17,4.4327826,11.914678,4.333,17.331,17.15,21.85,4.4,47.13,14760000000.0,34.17,5.7,6390000000.0,3690000000.0,5.83,1.0159,8.9,1710000000.0,3.97,2460000000.0,44.88,1.03,12.77,2980000000.0,2440000000.0,nan,429770000.0,3.64,2.4,3.4,2.24,2.1,58.32,2530000000.0,63936929792
ADPT,Healthcare,Biotechnology,45.0,5742000000.0,nan,-41.51376,-9.12,61.53011,10.387971,52.534,-57.687,-87.47,-99.63,-7.8,-19.44,93310000.0,0.96,65.1,-7910000.0,-84980000.0,-0.85,1.25,nan,555170000.0,4.38,38050000.0,6.9,7.5,4.36,-104500000.0,-43260000.0,nan,126890000.0,nan,nan,nan,nan,nan,0.0,-82330000.0,4902243840
ADRO,Healthcare,Biotechnology,2.22,191717000.0,nan,-2.6336668,-0.39,7.0303254,3.211789,0.232,-0.094,-243.93,-263.56,-14.01,-76.04,27270000.0,0.34,254.2,-48610000.0,-67110000.0,-0.828,0.6923,nan,202920000.0,2.51,33020000.000000004,55.42,9.13,0.74,-62160000.0,-40980000.0,nan,80880000.0,nan,nan,nan,nan,nan,0.0,-66519999.99999999,6327862
ADS,Financial Services,Credit Services,50.45,2359000000.0,16.138807,3.8999999,1.15,0.41908982,2.1688488,3.402,19.62,2.82,15.05,1.97,25.51,5630000000.0,115.7,3.6,1260000000.0,976100000.0,3.07,0.2698,-79.9,4460000000.0,93.57,21130000000.0,1942.39,2.02,22.84,1180000000.0,6550000000.0,nan,47630000.0,0.84,1.72,2.52,5.17,nan,29.58,414800000.0,19151540224
ADSK,Technology,Software—Application,242.11,52903000000.0,176.94283,44.860596,1.91,15.448443,nan,14.451,88.074,8.91,13.73,5.68,nan,3420000000.0,15.59,20.4,2980000000.0,561900000.0,1.36,1.0625,nan,1470000000.0,6.69,2080000000.0,nan,0.79,-0.63,1520000000.0,965790000.0,nan,219200000.0,nan,nan,nan,nan,nan,0.0,305200000.0,49488801792
ADSW,Industrials,Waste Management,31.75,2850000000.0,nan,85.4054,13.34,1.7529517,3.0814238,2.869,12.038,-0.42,5.65,1.62,-0.75,1630000000.0,18.19,0.7,564400000.0,387400000.0,-0.08,1.0,nan,31000000.0,0.34,1870000000.0,202.47,0.67,10.26,272400000.0,79040000.0,nan,90180000.0,nan,nan,nan,nan,nan,0.0,-6900000.0,4663420416
ADT,Industrials,Security & Protection Services,8.47,6473000000.0,nan,7.6409087,1.69,1.2324188,2.235967,3.133,7.363,-12.53,4.81,0.95,-18.68,5250000000.0,7.02,10.2,3740000000.0,2230000000.0,-0.88,1.4737,nan,118140000.0,0.15,10400000000.0,359.1,0.58,3.76,1610000000.0,720270000.0,nan,770150000.0,0.14,1.66,0.14,1.68,nan,nan,-657970000.0,16453698560
ADTN,Technology,Communication Equipment,11.28,537604000.0,nan,59,nan,1.0735046,1.4781117,0.868,-31.389,-12.72,-6.29,-3.48,-15.79,500790000.0,10.46,-20.4,219950000.0,-13850000.0,-1.34,0.5,nan,77270000.0,1.61,7520000.0,2.07,3.29,7.58,-12210000.0,-10670000.0,nan,47960000.0,0.36,3.27,0.36,3.22,2.4,nan,-63720000.0,434762240
